StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task,Enter Embedded Data Field Name Here...
8/7/17 9:09,8/7/17 9:11,0,107.77.233.53,100,102,1,8/7/17 9:11,R_306QLGn21YHS1Fp,,,,,33.74899292,-84.38800049,anonymous,EN,A2GXHECU31O81V,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,The manager is in charge,2,2,2,5,4,5,He does not get to make a choice,5,The manager is in his position for a reason,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,2,5,1,5,1,
8/7/17 9:07,8/7/17 9:11,0,50.88.107.50,100,228,1,8/7/17 9:11,R_1Q9MlVtPjr14XjH,,,,,28.20399475,-81.49510193,anonymous,EN,A1QUBLZCONL4QD,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,I think is fair.,4,4,4,4,4,4,he may or may not experience these emotions,5,I think I trust him.,1,1,38,2,3,7,5,4,
8/7/17 9:06,8/7/17 9:11,0,198.85.228.197,100,279,1,8/7/17 9:11,R_8cBoyhF00FK8hmV,,,,,35.81809998,-78.56359863,anonymous,EN,A1V6RAJ8UEYEE2,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"The manager adjusts and monitors the algorithm, then passes the information to his maintenance person to keep the factory running smoothly.",They are computer programs designed to read large amounts of data and consolidate this data into an answer posed by a human.,2,"Chris has the responsibility to maintain the factory therefore he should also monitor and adjust the algorithm since he is directly responsible for maintenance, not the manager.",2,2,2,7,5,6,"He would be frustrated because he has no control over the algorithm, even though it is his job to maintain the factory.",2,I would rather the maintenance person that knows everything about the factory make the decisions about the algorithm,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,2,5,1,3,1,
8/7/17 9:06,8/7/17 9:11,0,73.49.152.5,100,286,1,8/7/17 9:11,R_3h6FKBZ65aRWMQ4,,,,,26.45739746,-80.07830048,anonymous,EN, A3L2FPKRD46FRW,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,6,He's the manager so he makes the rules i guess so it's fair,5,5,5,4,4,4,Chris this way because it would allow him to work during a busier time so it be favorable for him,5,The position requires at least a higher level of competence than normal so the manager probably knows what to do,1,,,,,,,,,,,,,,,,,,,,,,,,,1,26,2,3,2,5,2,
8/7/17 9:07,8/7/17 9:11,0,73.245.97.114,100,250,1,8/7/17 9:11,R_3egV2YRUnjgNXiN,,,,,26.24420166,-80.2059021,anonymous,EN,AK9K8YD182AP2,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,That's the mangers job so in my opinion it is fair. ,2,1,5,2,3,3,If Chris handles his job responsibly then he should have nothing to worry about. ,6,Usually managers are put in that position because they have showed integrity and honesty in the past. ,1,1,30,2,3,1,5,4,
8/7/17 9:10,8/7/17 9:11,0,72.200.13.64,100,64,1,8/7/17 9:11,R_2SDh4UJLxQFVwlt,,,,,29.92950439,-90.03089905,anonymous,EN,A32VXTZSZ27FDF,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,uns,uns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,uns,2,2,6,6,3,7,uns,5,uns,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,32,1,3,1,3,4,
8/7/17 9:08,8/7/17 9:12,0,70.94.39.183,100,181,1,8/7/17 9:12,R_2tnGN6nDqcDRUee,,,,,39.26919556,-94.38909912,anonymous,EN,A1X5IZPCRLL0Z7,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer programs that take various factors in account to make a choice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,The algorithm looked at availability of the workers and how many people are needed to decide.,4,4,4,4,4,4,"I don't know what shift he worked normally, or if he's a morning person.",5,"I think it looks at things factually rather than how people feel, so it's fair. ",1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,1,5,1,1,2,
8/7/17 7:35,8/7/17 9:12,0,50.83.217.114,100,5822,1,8/7/17 9:12,R_1CxozOVl2v4SLAz,,,,,41.77679443,-88.46040344,anonymous,EN, AIEX8207RDGF4,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3, manager,managers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,he is the manager,4,5,4,4,5,4,hes the manager,4,hes the manager,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,52,2,2,1,4,1,
8/7/17 9:06,8/7/17 9:12,0,174.69.210.248,100,347,1,8/7/17 9:12,R_s5AhFklTQQnEYhj,,,,,30.28529358,-91.79869843,anonymous,EN,A1VQQETLYHKR8D,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,If the algorithm assumed to be competent it wouldn't have any unfair biases that people would have and make judgements more fairly than most people. ,5,4,4,3,2,3,Putting myself in those shoes I would be happy to have non biased judgment of my performance.,4,It depends on who made the algorithm and how much input the manager has. I think I could afford some trust.,1,3,The algorithm used the content and tones of calls to analyze performance of employee. Manager makes decision based off algorithm result.,Set of rules a computer/machine follows to arrive at conclusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,2,5,1,2,4,
8/7/17 9:07,8/7/17 9:12,0,100.16.11.246,100,328,1,8/7/17 9:12,R_2ONMELDJUz1qXYN,,,,,39.53590393,-76.34829712,anonymous,EN,A2GDXQGEQT8RJJ,"1,2",3,6,7,"If the algorithm is accurate, it's protecting the safety of the workers. If Chris is an employee and is assigned work based on a legitimate process, it's fair. ",5,1,5,1,1,1,"I think he would feel like it's part of his job and if he was picked to make something safer, his manager trusts him so he'd probably feel good about that. ",6,I would assume the manager has been put in that position because of his skill and knowledge. ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm decides what parts and wearing and need to be repaired or replaced. The manager decides who will be doing that work. ,Algorithms are detailed sets of instructions (usually an if/then type of scenario) for a computer to follow to determine an outcome. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,2,5,1,2,1,
8/7/17 9:08,8/7/17 9:12,0,104.129.194.181,100,245,1,8/7/17 9:12,R_1pDs5fQzpZnsR2l,,,,,38.83180237,-77.2888031,anonymous,EN,A2A6CBJZZDJNWF,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,The manager is in charge of delegating employee work duties so it seems fair to me.,4,4,4,5,5,5,Chris may have negative feelings about being assigned the task.,5,"Only moderate trust because of the factor of human error, emotions, feelings, etc.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,1,6,1,5,1,
8/7/17 9:09,8/7/17 9:12,0,70.116.196.209,100,202,1,8/7/17 9:12,R_2an9tzXAUAaMOsM,,,,,26.21989441,-98.23899841,anonymous,EN,A1DHT0CDBIMF2V,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,it is fair because they are all qualified,4,4,5,4,5,5,he must feel nervous and hopeful,5,people make mistakes,4,,,,,,,,,,,,,3,26,2,3,3,5,3,
8/7/17 9:06,8/7/17 9:12,0,173.46.255.53,100,376,1,8/7/17 9:12,R_xbfEgfCr1V2x3r3,,,,,42.29240417,-85.69080353,anonymous,EN,A1TVSNRTAONN2D,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Manager analyzed the personal statements and the algorithm sorted through thousands of resumes and recommended the top candidates,A set of instructions for a computer to follow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Computers only have bias that has been programmed into them,4,4,2,3,2,3,Chris would probably be fairly neutral about it,6,Computers are more efficient than people,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,33,2,4,1,4,3,
