StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task,Enter Embedded Data Field Name Here...
8/2/17 12:14,8/2/17 12:18,0,24.35.67.69,100,237,1,8/2/17 12:18,R_pSgH5ErheANGDXH,,,,,47.66360474,-122.3804016,anonymous,EN,A35F9DZWLLHFY4,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I think it's just a set of parameters set into a computer that parses out things that don't match. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"If he's not qualified enough, then he won't get an interview. It would be the same if it were a hiring manager.",2,2,3,6,5,5,"Even though I think it's fair, since this is Chris's career at stake, he would feel that it was unfair that his resume wasn't judged by a person.",6,I have trust that the algorithm will find a candidate that is qualified with the set parameters. ,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,5,4,1,3,
8/2/17 12:15,8/2/17 12:18,0,24.102.93.172,100,185,1,8/2/17 12:18,R_1oz4SNm7g9QEt5s,,,,,40.74339294,-73.91889954,anonymous,EN,A1QXYROUID6JGZ,"1,2",3,6,5,I do not know what the algorithm actually is. In general I trust algorithms but I'd find it more fair if I knew the actual equation used.,4,4,3,3,3,3,I think he'd basically feel neutral. A job is a job.,5,Again I do tend to trust algorithms,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm decides how important a piece of equipment is. The manager then assigns employers based on importance.,An equation that combines data in a way that offers valuable information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,2,4,1,2,1,
8/2/17 12:15,8/2/17 12:18,0,73.20.42.48,100,186,1,8/2/17 12:18,R_1OBSSuT0qyTZWPR,,,,,41.18280029,-111.9150009,anonymous,EN,A13Q8W0MU2Q928,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,It's equal . They can use whatever procedure they like.,4,4,4,6,6,5,Chris may or may not be chosen.  I can't say how he would feel really.,5,People don't look the same on paper as they do in real life.,1,,,,,,,,,,,,,1,53,1,6,1,5,3,
8/2/17 12:15,8/2/17 12:19,0,99.67.241.129,100,216,1,8/2/17 12:19,R_2UVOiBGuC5fQowN,,,,,33.62069702,-83.97370148,anonymous,EN,A2DZ48TXYJZC0,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mathmatic formulas used to in programming to select certain types of information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"There's no information what the algorithm bases its decisions on, creating biases against certain candidates",5,5,5,3,4,4,Chris just wants a job,2,See above answer,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,2,5,2,1,3,
8/2/17 12:15,8/2/17 12:19,0,65.216.70.62,100,221,1,8/2/17 12:19,R_1NlTqmR38wE3GOD,,,,,41.84829712,-87.65170288,anonymous,EN,A1PT63J40GNSZF,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Algorithm made the schedule, and then the manager tweaked the algorithm to make the schedule 'better'",understanding how we view choices of humans versus algorithms.,,,,,,,,,,,,,2,It defeats the purpose of the algorithm.,1,2,2,6,5,6,He would feel like it was siimply the manager making the schedule,3,"I trust the scheduler, not the manager.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,2,5,1,3,2,
8/2/17 12:15,8/2/17 12:19,0,73.163.209.230,100,228,1,8/2/17 12:19,R_BE2fdnAqGkA5KPD,,,,,39.49389648,-77.34030151,anonymous,EN,A27RS192S3Q5EW,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,the manager used the algorithm to schedule employees hours,they are formulas used by computers to do calculations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,it might not be convenient for chris,2,2,2,5,5,5,Chris may want to choose his own hours,2,"Again, I think people like to choose their own hours",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52,1,5,1,4,2,
8/2/17 12:15,8/2/17 12:19,0,74.129.170.75,100,218,1,8/2/17 12:19,R_STCtaUlS8FiXqMx,,,,,37.92070007,-84.41770172,anonymous,EN,A1QUNP6IYOQMZ5,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,"Makes sense to get the know the ""inner  side "" of a person",6,5,5,2,3,3,Gives him a chance to work,6,Alot otherwise he would not have that job,1,,,,,,,,,,,,,1,31,1,2,1,5,3,
8/2/17 12:14,8/2/17 12:19,0,184.98.145.89,100,268,1,8/2/17 12:19,R_2roJCFLLfLrDp0s,,,,,33.44880676,-111.8013992,anonymous,EN,A2XQ3CFB5HT2ZQ,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A written set of programs designed to perform functions. In this instance it had tone and responses plugged in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,In no way can you be judged by an algorithm it is inaccurate.,1,1,1,7,7,7,I would assume that no one would be happy being judged by a machine algorithm.,1,While this may possibly be helpful there is no good feedback only what the program is. You need human interaction to judge this type of conversation.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,55,1,5,1,1,4,
8/2/17 12:15,8/2/17 12:19,0,173.75.4.148,100,234,1,8/2/17 12:19,R_2wKSL4xCl4tcDkD,,,,,40.27130127,-80.17019653,anonymous,EN,AZLZA0Q87TJZO,"1,2",3,6,,,,,,,,,,,,,6,The algorithm takes Chris's availability into account so it's not going to schedule him for times he is not able to work.,6,4,4,3,3,3,"Since Chris's availability was taken into account, he should not have been scheduled for times he couldn't make it.",6,The algorithm can probably check for conflicts easier than the manager can. This keeps things equal and fair.,1,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager entered information for the algorithm to use and then the algorithm analyzed the possibilities.,They're computer scripts or programs used to analyze information efficiently.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38,1,3,1,2,2,
8/2/17 12:15,8/2/17 12:19,0,173.66.135.17,100,223,1,8/2/17 12:19,R_8eT64iWixFKZ4lj,,,,,38.77909851,-76.77940369,anonymous,EN,A1NTUKJYOOPIRB,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,manager looks at availability of people and algorithm looks at when customers come and schedules around that,they are computers that are designed to produce best outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,the business does the best for its interests. Workers can leave if they don't liek it,4,4,3,3,3,3,Chris would probably not care about it and just cares abotu getting his pay,3,the algorithm is formulated for the businesses interests,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,1,5,1,4,2,
8/2/17 12:15,8/2/17 12:19,0,173.163.154.237,100,217,1,8/2/17 12:19,R_4GRPIYhHXu0IeFb,,,,,41.39880371,-76.79219818,anonymous,EN,A3SSGVMLRGCDCL,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,6,If they analyze the schedule based on employee availability then Chris must be available to work mornings so it is fair. ,6,6,6,3,3,3,The story doesn't say Chris' preference so he has no reason to be upset.,6,IF he's a manager he should be trustworthy.,1,,,,,,,,,,,,,,,,,,,,,,,,,1,28,2,3,1,5,2,
8/2/17 12:15,8/2/17 12:19,0,73.24.113.40,100,252,1,8/2/17 12:19,R_2rTQEkva15Qt3wf,,,,,28.94000244,-81.98970032,anonymous,EN, A1ZOFPPZVYQ0Z8,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,the manager used the algorithm to assign the task,scientific formula which calculates stuff,5,it is a scientific method to generate the item to be checked,5,5,5,3,2,2,he might be a little frustrated by it,5,since it is scientific i would trust it,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54,1,5,1,3,1,
8/2/17 12:16,8/2/17 12:19,0,74.103.175.21,100,194,1,8/2/17 12:19,R_29tdPtAIO02oYiQ,,,,,40.12460327,-75.53849792,anonymous,EN,A330JJZGJL7IG2,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set of rules that governs a computer's decisions and actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,there may be human nuances that the computer can't pick up,3,3,4,5,2,5,i think how he reacts would depend on the evaluation he gets and also on the kind of person he is with regard to  technology,3,"objectively can give evaluation, but probably will miss nuances",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,1,6,1,1,4,
