StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task,Enter Embedded Data Field Name Here...
8/1/17 8:35,8/1/17 8:39,0,70.61.96.86,100,238,1,8/1/17 8:39,R_aYoWPb2r14qcKJP,,,,,35.25190735,-80.82109833,anonymous,EN,A2HKPK07PSOPT3,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,He's Chris' manager and must evaluate him. ,4,4,4,4,4,4,He's probably pretty neutral to his being evaluated. ,7,I think most people are doing good. ,1,1,28,1,5,1,5,4,
8/1/17 8:35,8/1/17 8:39,0,66.190.21.153,100,248,1,8/1/17 8:39,R_1BWSarrM37vnkgE,,,,,42.83500671,-90.15679932,anonymous,EN,A2LGSV2MKHWA49,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,The manager is making sure that Chris is doing his job adequately.,4,4,4,2,2,2,"If he hasn't done a bad job, he shouldn't be angry about his evaluation but I can't say that he would be happy because I don't know how positive a person Chris is.",5,I have no background information on the manager's quality of work or personality.,1,1,32,1,5,1,5,4,
8/1/17 8:35,8/1/17 8:39,0,165.219.245.62,100,262,1,8/1/17 8:39,R_Y67OSKBI7W8ADIJ,,,,,43.05409241,-87.93319702,anonymous,EN,A2C8C4JWO9UBE9,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer generated data based on input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,There's no data to suggest it's fair or unfair,4,4,4,4,4,4,There's no data to suggest Chris's feelings,5,It uses data,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,1,3,1,1,2,
8/1/17 8:35,8/1/17 8:39,0,129.252.70.108,100,269,1,8/1/17 8:39,R_2ymk3M9tAYwWuEN,,,,,33.99369812,-81.01989746,anonymous,EN,A3NUIEPMZSHEZ4,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Basically a decision tree pre-programmed for logical systems ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"It depends on the algorithm, if it is sophisticated enough, I could see it removing cultural biases from the decision process OR maybe it has biases of it's own.  I don't have enough information. ",4,4,4,4,4,4,"I reread the scenario, I don't see that Chris made the cut or not.  I can't say how he feels.  ",4,"Again, it depends on the algorithm.  I don't have enough information from what is stated. ",1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,45,2,6,1,1,3,
8/1/17 8:35,8/1/17 8:39,0,70.61.96.86,100,266,1,8/1/17 8:39,R_31vo3BivmoPcYEG,,,,,35.25190735,-80.82109833,anonymous,EN,A36ARDS62APRSL,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"The algorithm makes decisions and assigns tasks, but the manager oversees the algorithm as a sort of back-up. ",Algorithms are a set of rules that trigger depending on certain events happening. ,7,"It's how the factory operates; life isn't fair or unfair, it just is. ",4,4,2,2,2,2,"I doubt he's sitting there, upset about the situation. He's probably just working. ",7,"I believe in algorithms in general; they're not perfect always, but they can get the job done. ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,2,5,2,3,1,
8/1/17 8:34,8/1/17 8:40,0,173.247.8.107,100,310,1,8/1/17 8:40,R_vNzvaigC3ad9acV,,,,,35.17050171,-85.20950317,anonymous,EN,A1DP2L19BNZJ2Y,"1,2",3,6,,,,,,,,,,,,,7,"It takes the human emotion out of it, and leaves it purely to the analysis of the results.",3,3,2,2,1,2,"I don't think he would be happy or proud to be working a chosen time, but I don't think he would be upset either.  It would just be a fact of life.",7,"If he trusts the algorithm, then he should come up with the correct answer every time.",1,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm examines the amount of customers and determines how many employees are needed at certain times.  The manager schedules based on these results.,A set of rules a computer has in order to analyze data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,33,2,6,1,2,2,
8/1/17 8:35,8/1/17 8:40,0,207.239.110.250,100,260,1,8/1/17 8:40,R_eKAKyzmE4dK8rol,,,,,40.93170166,-73.11419678,anonymous,EN,A1WWPREEDRRKML,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,it is reasonable to assume someone in a coffee shop would have to work mornings,4,3,4,2,3,3,this is a predictable schedule for this industry,2,managers care about the business not the employees,1,,,,,,,,,,,,,,,,,,,,,,,,,1,31,2,5,1,5,2,
8/1/17 8:35,8/1/17 8:40,0,38.83.0.69,100,292,1,8/1/17 8:40,R_1eyOPlUKF1chKEZ,,,,,35.68380737,-78.66359711,anonymous,EN,A3R0TIQBS9FK5Y,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm narrows the applicants down to the most qualified and the manager makes a decision based on the applicants that remain.,A system of determining some sort of results.,,,,,,,,,,,,,,,,,,,,,,,,,6,"There would be too many applications to go through manually, so there needs to be some system to cut down on the number of applicants.",4,2,2,5,6,6,Chris might not think it is fair that he could get eliminated just because of an algorithm,5,"If the algorithm is made well, it should only allow the most qualified applicants to get interviews",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,2,3,1,3,3,
8/1/17 8:35,8/1/17 8:40,0,4.15.246.7,100,306,1,8/1/17 8:40,R_3niOGZKebd1h4sO,,,,,34.09950256,-117.5807953,anonymous,EN,A2JJ3HTE17QJBZ,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,Seems fair that Chris is to work during the morning,3,3,4,2,5,5,Chris should feel ok about being scheduled in the morning,5,Manager seem to have good intentions,1,,,,,,,,,,,,,,,,,,,,,,,,,4,38,2,5,2,5,2,
8/1/17 8:36,8/1/17 8:40,0,76.11.180.40,100,229,1,8/1/17 8:40,R_4NGL19xlusP6dzz,,,,,38.3618927,-88.35959625,anonymous,EN,A24WRYRST9NJK0,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer programs that analyze data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Chris's job is to inspect and repair what the algorithm says needs inspecting.  It's not unfair to ask him to do what the algorithm says.,4,2,2,2,2,3,Chris is doing his assigned tasks.  He's probably not going to have strong emotions about it unless the algorithm starts giving him assignments that don't make sense.,4,"Computers aren't perfect, but I think it could be trusted to analyze machine components reasonably well.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,1,5,1,1,1,
8/1/17 8:35,8/1/17 8:40,0,173.23.246.227,100,308,1,8/1/17 8:40,R_1i4N8PN2O1T2woT,,,,,37.29989624,-93.30840302,anonymous,EN,A1C8FN01981A69,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,The manager based the evaluation off of the determination of the algorithm. ,Algorithms are computer based evaluations that focus on patterns of behavior. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"While the algorithm should be used in the evaluation, it shouldn't be the main factor. ",4,4,4,4,5,6,I think he would have reservations about the way he is evaluated. ,2,I would need to see more data before saying I could trust an algorithm.  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,36,2,6,1,4,4,
8/1/17 8:35,8/1/17 8:40,0,67.240.16.20,100,305,1,8/1/17 8:40,R_3fOZqZg0frmP41Y,,,,,43.33340454,-73.81469727,anonymous,EN,AJD3JOWNVDZD1,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outcomes that depend on certain pre-loaded inputs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Because computers aren't human and it isn't fair for them to judge human actions.,1,1,4,4,4,4,I don't know Chris but would imagine that he would not feel happy nor joyous.,2,It is only a computer.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,1,2,1,1,4,
