emotion,ID,task,decision maker,HitL mc,MC Human OR,mc error,reading check error,fairness,fairness_OR,happy,joyful,proud,disappointed,angry,frustrated,emotion_OR,trust,trust_OR,programming exp,age,gender,education,ethnicity,algorithm definition
4.0,R_2UWoBJyNBUpxjCI,1,1,1.0,0,0.0,0.0,5.0,Seemed like the best choice,4,3,5,4,4,4,My opinions on his feelings,6.0,This ismhow i felt. My OPINION,1,30,1,4,1,I really do not underetand them a whole lot. I did the best imcould after reading the passage tho.
4.5,R_1obg7ep5pmo3OIc,2,2,3.0,The algorithm determined when the manager should schedule employees shifts.,0.0,0.0,5.0,"This gives Chris a concrete reason why a decision was made, rather than the manager's subjective decision.",4,4,4,3,3,3,I don't think Chris would have strong feelings about this decision.,4.0,I would hope the algorithm is as good as anything else to make a decision.,1,34,2,6,1,Algorithms are mathematical formulas that determine outcomes based on multiple factors. 
3.3333333333333335,R_qIunxT2qUmQMjx7,3,4,1.0,The manager used the results of the algorithm to make decisions.,1.0,0.0,4.0,The algorithm may or may not be effective at selecting candidates.,3,5,3,5,5,5,He would feel slighted because of the results.,4.0,Algorithms are effective but not full proof.,1,26,2,5,3,Data crunching software applications that predict trends. 
3.0,R_1LNf8JNkdwksZPf,4,1,1.0,0,0.0,0.0,5.0,It seems fair that his performance should be evaluated and using an algorythm is a time and cost efficient way to do this,3,3,3,5,5,5,Most employees would probably not like the algorithm evaluating them.,5.0,"I think the algorithm could be very good at making evaluations,",1,32,1,2,1,algorithms are computer based programs that use certain factors to come to a conclusion about something
4.666666666666667,R_tM2Db8sNsCs9VtL,1,1,1.0,0,0.0,0.0,5.0,I think it helps the worker a lot. ,4,3,5,3,2,3,"I feel like since its helping him, he would be fine with it. ",5.0,"I think since its a computer doing it, its usually accurate. ",1,35,1,3,1,A system a computer uses to pin point an issue. 
4.5,R_AaGCQMgUSQhPBpT,2,1,1.0,0,0.0,0.0,5.0,The algorithm is completely unbiased and Chris listed his availability.,4,4,4,3,3,3,Chris listed the availability of those hours.,4.0,There is always the chance of error.,1,40,1,3,1,Formula done by a computer.
2.0,R_2ymu85kXdoyR39v,4,1,1.0,0,0.0,0.0,3.0,If programmed well it will be...ok....but still think a computer can detect tone wrong and cause problems.,2,2,2,6,6,6,Overall negative to the concept of a computer being depended on for it.,1.0,I do not this technology is here yet to do that successfully.,4,43,2,5,1,I think they should be a tool in the toolbox. Not the whole toolbox.  A great addition but not complete.
4.0,R_1er60S9Kzg1y6Eq,3,5,5.0,0,0.0,0.0,4.0,That is the process and it is explained.,5,5,5,5,5,5,You never said whether Chris was selected or not so he could have any of those feelings,4.0,"I don't know him, but he was hired for the postion. Therefore I assume he can do it.",1,43,2,5,1,0
1.5,R_30cqFBVXN7ov4KD,4,4,3.0,manager evaluates employee's response. Algorithm looks at customers and then puts two together for rating.,0.0,0.0,1.0,"A computer can't hear tone, etc. ",1,1,1,6,6,6,He wouldn't have a good grasp of why the computer rated him the way it did.,2.0,I don't think customer service is an algorithm business.,2,52,1,5,1,"computer analysis that weighs different factors and changes outcomes based on that. Amazon uses algorithms to decide what products you see, what products it promotes, etc. It can change the algorithm at any time and you will have a completely different experience based on that. "
3.5,R_2PhWxznzg9WhIWr,1,3,3.0,"The manager monitored the algorithm, which decided when to assign a worker to a task to perform maintenance or checks on machinery.",0.0,0.0,6.0,The use of the algorithm combines machine precision with human judgement to ensure the safety of employees and the efficiency of work.,5,2,2,2,5,5,"Chris is a factory worker so while he's probably a bit okay with his job, he's probably also frustrated and angry about it as most people are with their jobs.",6.0,It's a computer so it can't make mistakes unless the human who programmed it made a mistake.,2,24,1,5,6,Algorithms are mathematical equations used to work out complex problems
4.666666666666667,R_vIDuqUBEl9Owuvn,2,5,5.0,0,0.0,0.0,6.0,The manager looked to see when he needed someone to work and who was avaiable. He picked Chris because he felt chris could work this shift and it would a be a good fit. It is fair as the manager is the one who makes the staffing decisions based on the data that he is. It's nomal business practices.,4,4,2,2,2,2,Chris wouldnt be upset about working. He knows he has a job and has to do it. So he is not upset about having to work the mornings. Its his role.,6.0,"He wouldnt be a manager if he could not do the job. But i will admit there are some bad managers, but their are some good ones as well. I have confidence that he is able to do his job.",1,35,2,6,3,0
3.1666666666666665,R_3ncvR9gtETOC7km,4,5,5.0,0,0.0,0.0,2.0,"It's subjective and who is to say the manager can even interpret tones? what is the definition of a ""tone""?",4,2,2,4,4,5,Scenario above does not say what the outcome of the evaluation was. Could be a good review.,2.0,"Again, it's all subjective and what if the Manager doesn't like you? No measurables to be reviewed on",2,53,1,6,1,0
3.0,R_2eQpaNQHT2ku1Q8,2,1,1.0,0,0.0,0.0,6.0,It's a business decision and his help is more needed during this period.,3,3,4,5,5,6,"If he's a kid, he probably isn't accustomed to change and would pout.",6.0,I used algorithms when I use to be an options trader at the CBOE. They made me a lot of money!,2,43,2,5,1,Algorithms are written to collect lots of data over a set time period to increase efficiency and profits.
5.333333333333333,R_2ts3jhaICuzWCW7,2,4,3.0,"The algorithm scheduled based on customer numbers, and the manager based on the other factors.",0.0,0.0,7.0,"If the algorithm treats everyone the same, it should be a fair assignment.",5,4,3,1,2,1,This would be the most practical and fair way of assigning people,6.0,An algorithm across the board doesn't have a bias and the manager can jump in if there are any scheduling conflicts that arise.,2,25,2,3,1,mathematical formulas that help people make sense of data
5.166666666666667,R_2a96hKzhU6KnVlP,4,3,3.0,The alogorithm analyzes calls based on content and tone.  The manager monitors and adjusts the algorithm.,0.0,0.0,6.0,The manager is responsible for monitoring and adjusting the algorithm so I feel it is pretty fair to the employee,5,4,5,3,2,2,I think Chris would be okay with being evaluated by the algorithm.  I don't think it would inspire extreme feelings one way or another.  I doubt he would be feeling much joy,4.0,"Since it is an alogirthm, it doesn't have any preconceived notions about the employees so I feel it would be pretty fair.",2,38,1,5,1,A set of rules that a computer follows.
5.333333333333333,R_2OUUjsnhJiqO5md,4,5,5.0,0,0.0,0.0,6.0,"The success of the department and the company depends on good customer service, which needs to be monitored.",4,3,4,1,1,1,He should be expecting it.,6.0,He knows the guidelines for a good call.,1,57,1,4,1,0
5.833333333333333,R_2flC1tHmV45vUIi,1,1,1.0,0,0.0,0.0,7.0,There is nothing wrong with the algorithm assigning the task to Chis.,6,5,5,2,1,2,Chis should feel fine about the work,6.0,"It seems like a simple thing for it to do, based on parts that break.",1,54,2,3,1,"They are a formula that takes information, calculates it, and assigns a job."
4.0,R_1pXKxqXxOfwdPal,2,4,3.0,the algorithm is given availabilities of employees and amount of customers initially by the manager and then it determines when employees should be scheduled.,0.0,0.0,5.0,it seems chris is available in the mornings,3,3,4,5,2,3,he is being paid and he is available in the mornings. he may not love it but shouldnt be too upset.,4.0,i dont know the specific algorithm but based on what i know i trust it a little.,1,26,2,5,1,mathematical formula
4.0,R_1mxGgvUpkrCUQHj,3,5,5.0,0,0.0,0.0,7.0,who else would select them? He can't interview thousands.,4,4,4,4,4,4,How Chris would feel depends on whether he's selected or not. I don't know whether he is.,6.0,Manager might make some mistakes but in general would pull out the best candidates.,3,66,1,5,1,0
4.0,R_Qb4d2fZcBx2AHHr,4,3,3.0,"the algorithm monitored the employee, the manager monitored the algorithm, but the algorithm was the final say on the employee",0.0,0.0,3.0,I think the manager should be able to override the algorithm,4,4,4,4,4,4,"If he understands the nature of his evaluation, I don't think he should feel an big emotions over it",4.0,the algorithm should be more unbiased (depending on it's creators) but I trust the human to be able to be more compassionate and understanding,1,42,1,5,1,a set of instructions or equations that filter and analyze information
4.833333333333333,R_2cBlRBFnU8gzFVP,1,5,5.0,0,0.0,0.0,4.0,It is the manager's job to assign someone to fix it ,4,3,4,2,2,2,The job was fixed,5.0,You should trust the manager,2,24,1,3,1,0
4.833333333333333,R_77EDYYW7TNo3Qgp,1,3,3.0,No need to explain,0.0,0.0,6.0,No need to explain,6,6,5,2,7,3,No need to explain,5.0,No need to explain,1,38,2,4,5,No need to explain
4.0,R_1dfXjnOsOG42DiW,2,2,1.0,The manager used the algorithm to process the work schedule . ,1.0,0.0,6.0,He chose to work there and that is their rules. That is what the company has determined was necessary ,4,4,4,4,4,4,I dont see a reason to have a emotional reaction to an algorithm giving you your work schedule  ,5.0,The scheduling will be best for the store but maybe not best for each individual employee ,1,30,2,5,1,a bunch of instructions for a computer to follow to give someone an answer 
4.666666666666667,R_ByXKWNl2kfJMZsB,4,5,5.0,0,0.0,0.0,6.0,He has a job that he's paid to do well.,4,1,5,2,2,2,He shouldn't have strong negative feelings about doing his job.,5.0,He was made manager for a reason.,1,71,1,5,1,0
2.0,R_3nuchYdXsfoVUy5,4,1,1.0,0,0.0,0.0,2.0,I think those algorithms are inherently biased,2,2,2,6,6,6,Same as above,1.0,Same as above,2,38,2,3,2,Computer programs that predict behavior and judge based on them
6.0,R_1QxrfqJsgdC3nAf,2,5,5.0,0,0.0,0.0,7.0,Chris voluntarily works there under the conditions that were agreed to.,6,6,6,2,2,2,"I assume that if you go to work in a coffee shop, you expect to work morning hours. Therefore, morning hours should make you feel happy, joyful and proud. You shouldn't be frustrated, angry or disappointed.",6.0,"If someone has earned the role of manager, I assume they should be trustworthy.",1,34,2,5,1,0
1.3333333333333333,R_2dxSSlc7SpZxNUW,2,3,3.0,"they both do the same thing basically. The algorithm monitors the people that come in, the manager monitors the algorithm",0.0,0.0,1.0,because his employer is being skimpy on hours,1,1,1,7,5,7,"because, if I were chris, I would not want to come in when a computer said, it would be too random",5.0,it probably has gathered some accurate data but it wouldn't be perfect,1,29,1,3,1,they are programs that do a thing based on data
3.5,R_24dZwhCnfG7W4x4,4,1,1.0,0,0.0,0.0,3.0,You need more information that just using algorithms because there is much more involvement in a conversation.,4,4,4,5,5,5,It`s not fair to just use algorithms to rate his performance.,2.0,Using only algorithms could be misleading without knowing the complete text and tone of the conversation.,1,51,2,2,1,It is a sequence of actions to be performed.
5.166666666666667,R_BE6fYMbks2qugHT,1,2,3.0,"The algorithm determined what was likely to need maintenance, and the manager looked at the algorithm's predictions and assigned workers to check the equipment.",0.0,0.0,6.0,"Chris' manager is assigning him to work on the things that are most likely to break down. I think that is fair because it will likely cause him to have less work in the future (i.e., repairing extensive breakdowns, unexpected breakdowns, etc.)",3,3,4,1,1,1,I don't think that he should have strong feelings either way.,6.0,He is making reasonable decisions based on past happenings.,1,25,1,5,1,Mathematical formulas based on previous events that can serve to predict future events.
5.5,R_O9CPhTqDCnheCB3,1,4,3.0,The manager identifies the important components. the algorithm tracks teh history of breakdown of components and details the maintenance schedule for chris.,0.0,0.0,7.0,The manager has a better grasp of what is important and teh computer algorithm has a better ability to analyze the history of breakdowns. Chris's job is to do as he is told...,4,4,4,1,1,1,there is no reason fro Chris to really feel anything. it's his job. there is no reason for him to feel more positive and there is definitely no reason for him to fell negatively at all,6.0,it's just statistics. computers are better at them than humans,2,50,2,5,1,a set of computer rules that make decisions based on teh input and applying those rules.
5.0,R_3MEAq1TS6G6jzcS,1,3,3.0,The algorithm was done by computer and was monitored and adjusted by the manager.,0.0,0.0,7.0,Chris is an employee and therefore must adhere to the decisions made by the manager and the algorithm,4,4,4,2,2,2,"Chris was hired to do a specific job and must know his job duties involve doing as the manager and algorithm ask of him. So, he shouldn't be surprised at any tasks he's assigned.",7.0,An algorithm generated by a computer that is monitored by a human knowing what is needed should always be trusted.,1,65,1,2,1,I think they are a complex set of rules.
4.0,R_R95nQDk6XOxXzJD,4,2,3.0,The manager uses the algorithm to determine his evaluation ,0.0,0.0,5.0,Other than listening to a recording of all the calls how else could the manager evaluate Chris' performance,3,2,3,3,2,3,Without knowing the outcome how could Chris be positive about his feelings,5.0,The algorithm is unbiased,1,65,1,3,1,A computer program that analyzes data 
5.166666666666667,R_2YDh4TVpqgoxTRS,2,5,5.0,0,0.0,0.0,6.0,The manager is taking into account when Chris will be available and attempting to schedule him during those times.,6,4,4,3,2,2,I think Chris would be grateful to have a schedule that works with when he is available. ,6.0,It was stated that he likes to look at all the employees availability which would make any worker happy.,1,31,1,2,3,0
5.5,R_2cAfAcOZ47dKPmU,2,4,3.0,The manager and the algorithm wjich follows the rules together determine which employee should work which shift based on the number of customers.,0.0,0.0,6.0,Algorithms are a process or set of rules that a computer follows in calculations or other problem-solving operations. May be the human manager would know about chris and so do the algorithm which follows the rules to determine the result.,5,5,5,2,2,2,Mornings would be a good time to work as People will not be frustrated as like the end of the day and they'll be fresh and happy to get the coffee. So Chris would be happy.,5.0,Even though the algorithm follows the rules it may suffer technical difficulties at times.,3,36,2,6,4, process which follows the set of rules.
5.5,R_1OML6kSQ06thIkL,3,1,1.0,0,0.0,0.0,6.0,I'm a firm believer in companies should be able to pick the top talent...regardless of race or gender...those 2 shouldn't even be in the algorithm. ,6,4,5,2,2,2,I'm sure Chris is a believer in the algorithm scoping out top talent as well.  ,6.0,"I'm sure it takes all of the variables into the equation,  and 9 times out of 10 will choose the right candidates.",2,39,2,4,1,An equation or a program that selects certain things for presentation based on how the algorithm is programmed.
4.0,R_SPIl3IEJlHQUYmJ,2,3,3.0,The manager used the algorithm to schedule his employees according to customer intake,0.0,0.0,5.0,It is a fair way to make sure that the best employees are in place during the right hours,4,4,4,4,4,4,"Depending on the hours he wanted, would answer that - but generally, I think he would understand the fairness behind the idea",5.0,Better employees working more/better times would motivate others to succeed,2,39,2,6,2,Algorithms are set standards that help determine when things will happen and how best to take advantage
3.3333333333333335,R_3JyZGYQZ7PyC5Ku,3,2,3.0,The manager would use the algorithm to review resumes and ultimately make a decision.,0.0,0.0,6.0,It is fair because it shows that the manager is not being particularly biased towards Chris.,2,2,2,2,2,6,Chris might feel frustrated about the fact that the manager is relying on a computer.,3.0,There is only little trust to give because the manager is using a computer to make the important decision.,2,19,2,2,3,Complex methods for solving problems.
4.666666666666667,R_21FKjAaxSx6JYyy,1,2,3.0,The algorithm specified the tasks to be done and the manager made the assignments.,0.0,0.0,6.0,"The algorithm is designed to predict when a part will fail, so Chris's assignment is fair.",5,4,4,3,3,3,"The assignment is based solely on the algorithm, so Chris should have no strong feelings about it.",5.0,"If the algorithm is correct, it was a good assignment.",2,36,2,8,1,"They are systems that non-human machines, like computers, use to make decisions."
3.6666666666666665,R_3DecBBGPoKc2AxE,3,2,3.0,the manager chose apllicants based off the analysis provided by the algorithm,0.0,0.0,3.0,The algorithm may not always get things right,3,4,4,5,4,4,it would depend on whether he was selected,3.0,it depends on whether the manager depends heavily on the algorithm and whether he goes by his gut instincts,1,24,1,3,2,things that provide data based off analysis
4.333333333333333,R_9GYXEdwvIg7175n,2,5,5.0,0,0.0,0.0,4.0,It neither fair nor unfair because Chris doesn't get much say about when his shift is scheduled but it is when he is most needed.,4,2,2,2,2,2,I don't think he'd have negative feeling unless he had specifically asked not to be scheduled to work mornings. He should be happy to be scheduled at all.,6.0,I chose a lot of trust because he seems to take into consideration both employee availability and customer traffic.,2,24,1,3,1,0
5.0,R_27HCWLdLNiS8aEy,3,4,3.0,The manager read personal statements and the algorithm analyzed resumes.,0.0,0.0,6.0,The same process is used for all potential hires.,6,5,4,2,3,4,"It depends on whether or not he was picked. If he is, then he would be happy. I am assuming he was picked.",5.0,"If the process produces bad results for the company, it will be changed. Since this is what they are using, I assume it produces high quality hires.",2,40,2,3,1,Programs used to run a specific task and output a particular kind of result.
7.0,R_0k3mqgfAaxt7fpf,2,2,3.0,The algorithm selects an employee based on availability and customer demand. The manager makes the changes based on the algorithm results. ,0.0,0.0,7.0,"Algorithm is based on customer demand and availability. As he is needed & available, he becomes chosen. ",7,7,7,1,1,1,I think that Chris will like the schedule because he specifically chose to be available at that time.,5.0,"Humans using tools to enhance decision making is good, but still subject to imperfections. ",1,34,2,2,4,Algorithms are basically logic that is programmed into the computer.
5.0,R_UEKy6glVYvVEHUB,3,5,5.0,0,0.0,0.0,6.0,It is good and standard business practice to select top candidates to interview for key positions,5,5,5,3,3,3,He understands how competitive these positions are and the outcome could go either way for him.,5.0,The manager is experiences and knows what qualifications to look for in top applicants,1,57,1,5,2,0
5.5,R_9YLa9Pn4GYw6mBP,1,4,3.0,"Manager judges importance/essential-ness of component, algorithm calculates likelihood of trouble at various times. Algorithm combines these two inputs to determine what Chris should check/tune-up on any given day.",0.0,0.0,7.0,"Chris gets one assignment at a time, and it is clear what it is.",4,4,4,1,1,1,"There is no ambiguity or conflict in Chris's assignment, so he has no reason to have negative feelings, nor does he have any reason to feel overjoyed.",6.0,"The manager is best suited to judge importance of a component (understands big picture), but algorithm is best suited to crunch numbers about timing of breakdowns.",2,55,1,5,1,Formulas with input variables and output results.
5.5,R_3NNSTlcAheLuzBZ,1,2,3.0,The algorithm provides data that the manager then analyzes to assign tasks to workers.,0.0,0.0,7.0,"A computer is used to analyze the factory's breakdown history, and the manager provides a review.  Chris's job is to follow the instructions of his manager.  Not sure how that could be unfair.",4,4,4,1,1,1,I don't understand why a person would have strong feelings about completing a task for a job?  Am I missing something here?,6.0,"Algorithms aren't perfect, but I believe they are very useful and are capable of analyzing data in ways that humans cannot.  I would trust an algorithm to give me credible information.",1,36,1,6,1,Formulas used to calculate data for predictive purposes.  I think?
4.0,R_2AXRM1B3U9laIBE,2,3,3.0,Manager managed the algorithm while the algorithm calculated the data,0.0,0.0,6.0,I think it's unbiased,4,4,4,4,4,4,"It's just a schedule.  Since she's given her availability, I don't think these emotions come into play",5.0,The algorithm takes employees availability into effect although not their preferences.,1,66,1,3,1,computer calculations of different inputted variables
4.333333333333333,R_XtB1qQ77JCOr009,1,5,5.0,0,0.0,0.0,7.0,"Chris is a worker in the factory, and in order to ensure everyone's safety and also keep production going, everyone should be prepared to do regular matainance work on the machinery.",2,2,2,2,1,1,"I don't think he would be thrilled with having to preform the task, but he would know that's part of his job.",6.0,I would like to hope that the manager is in his position because he has knowedge about the machines in the factory and how the factory needs to be run.,1,34,1,2,1,0
6.333333333333333,R_1pKFDksgoNAAGFJ,3,3,3.0,"The manager chooses how the algorithm considers different factors in its decision, while the algorithm selects the top applicants for interviews. ",0.0,0.0,6.0,It just makes the process faster of higher well versed applicants.,7,5,5,1,1,1,He has a safer way of selecting top applicants. I can imagine he would be happy.,7.0,Computers are pretty good at following instructions and data analysis.,1,25,2,5,2,A set of instructions for a computer to follow. 
1.0,R_1lgzpt9F4nNl57u,3,4,3.0,"The manager receives the personal statement, and the algorithm selects the top applicants for a final interview.",0.0,0.0,3.0,Because that would mean Chris's personal statements really do not matter when being selected.,1,1,1,7,7,7,He would get the feeling he is just another number to the company. So of course he is upset.,3.0,"I am sure that the algorithm works to some extent, but it takes away from the personal aspect of applying for a job.",1,38,2,4,1,Software that is meant to select applicants with the skills best suited for the job.
1.8333333333333333,R_1E3ZqlHcLxFMoXe,4,2,3.0,"The algorithm listened to the tone and content of the calls, and then the manager used the algorithm to evaluate Chris.",0.0,0.0,3.0,An algorithm should only be used as part of the evaluation because an algorithm can only do so much. The manager should evaluate Chris's performance also by what he or she has personally witnessed or by listening to a sampling of calls to see how Chris handles the customers. ,2,1,2,6,5,7,It is frustrating to have your evaluation based on a computer's algorithm. There is nothing personal in the evaluation and you can't really argue with a computer if the algorithm shows negative results.,2.0,The algorithm is a helpful tool but that should not be the sole source of evaluation.,2,43,1,5,1,"Algorithms are computer programs that use calculations to come up with answers. For example, the computer would use an algorithm to look for key words in conversations to determine how helpful Chris is being. It might also use calculations to measure how often Chris uses a negative tone when dealing with a customer."
4.833333333333333,R_ZaGvMy4oZcs5bUZ,1,1,1.0,0,0.0,0.0,5.0,"It makes sense for him to do the most important task, and the algorithm determines it, so I don't see why it wouldn't be fair.",4,4,4,3,2,2,I think Chris wouldn't feel too strongly about it- he would just accept it as part of the job.,6.0,I would trust it because it is set up to make the best decisions possible.,1,23,1,3,7,An algorithm is a process with calculations that determines a result.
4.0,R_2X1b9cyXVIbEf3B,4,5,5.0,0,0.0,0.0,7.0,How else could the employee's performance be evaluated? ,4,4,4,4,4,4,It depends on how he did. If he was doing good work then he would probably feel more positive feelings compared to if he was doing less than that and was caught.,4.0,I dont see any info on the manager's ability. It just said he analyzed and evaluated.,1,38,1,2,1,0
4.0,R_0Dqwh8NcLs6uOVb,3,3,3.0,The algorithm will help go through the candidates and find top ones while the manager will review these and help select.,0.0,0.0,5.0,The algorithm itself is fair and unbiased and the manager monitor selects top candidates in a fair way.,4,4,4,4,4,4,I think Chris' feelings are indifferent on the matter and he is just accepting the system as it is.,5.0,The algorithm itself is a good way to find top candidates and adding on the manager to help refine even better.,1,28,2,5,1,mathematical rules and operations that computers follow to perform some task.
3.1666666666666665,R_1rlw8rBcQAlx76o,2,2,3.0,The manager was using the agorithm to decide wheter to put Chris on the morning shift.,0.0,0.0,4.0,"I don't think it should be up to a computer to decide, but then again maybe it's best.",4,2,4,6,4,5,I think he would be much happier having a real person decide,3.0,I don't know whether it would be good or not. But I would put a little trust in it.,1,33,1,2,1,Computer statistics
3.5,R_1Pd8mA8BwQ0lqgi,3,2,1.0,The algorithm is choosing who's most qualified. And the manager is narrowing it down. ,1.0,0.0,3.0,The manager is not choosing based on their own judgement. ,3,3,3,5,2,5,To know that a computer is deciding whether he's qualified or not. ,3.0,He will have help in deciding. Very little chance he will make a bad decision. ,1,29,1,2,2,A computerized process that scans resumes for particular words that determine who is most qualified for the job. 
3.5,R_1DOwNjoFdtEQttw,3,1,1.0,0,0.0,0.0,5.0,"I am sure the computer has been programmed to filter through various words, phrases, and definitions to determine who fits the position more readily.  It's not a perfect system, but I am sure it saves time and money.",4,4,4,5,5,5,"We don't know yet if the computer has selected Chris as one of the top applicants. He may be some what disappointed and frustrated and angry with the whole process, but as of now he just has to be patient. ",5.0,"Like I stated before, it is not a perfect system, but a necessary one in today's world of over abundant applicants.  If I were a young applicant, I would ""make some noise"" in another way (calmly) to get the attention of a company if I was not selected as a top applicant.",2,64,1,3,1,Algorithms are computer programs that review material and determine which or what part is to be selected for use.
4.0,R_yDs5yHQu8l7VYhX,3,2,3.0,the managers uses the algorithm to select the applicants that will be interviewed,0.0,0.0,6.0,All the applicants are subject to the same algorithm.  It is fair since it is used across the board on all applications.,4,4,4,5,3,4,He might be disappointed because that means the manager didn't actually read anything he submitted unless his resume was selected by the algorithm,4.0,He will only review the resumes selected by the algorithm.  ,1,46,1,6,1,Algorithms are a useful tool but should not be the sole reason for selection.  Reviewing all the resumes might have different outcomes
4.0,R_1F9TrM8vWJvOiG2,3,3,3.0,The algorithm choose the top candidates from the applicants to interview based off information in their personal statements and resumes.  The manager monitors the alogrithm to make sure it's doing what it's supposed to,0.0,0.0,6.0,"Well even though it's an algorithm, it's one that is monitored by a manager so put in what they are looking for.  Everyone's resume goes through the same process.",4,4,4,4,4,4,It doesn't say whether or not his application was chosen so I don't know how he would feel,5.0,If the manager is monitor the algorithm then I assume he/she is putting in the exact information that he/she is looking for so the algorithm should be choosing applicants based of the needs and desires of the manager,1,32,1,3,1,A set of rules or processes to help companies problem solve and choose based off the information they're looking for
4.5,R_2E4YWCpGtlikBEB,4,3,3.0,The manager programs the computer with different levels of measure and the algorithm looks for certain patterns and sequence that it uses to judge employee performance based on customer happiness.  The manager reviews the information.  ,0.0,0.0,3.0,"It just seems like he's being spied on, however I understand the importance of making sure employees do a good job.",4,3,5,2,2,5,"I don't think Chris would be angry or anything, possibly annoyed or frustrated being checked up on, and possibly even proud because he has done an excellent performance.",3.0,I know computers are the best at mathematics and equations so I'm sure it's very accurate.  I guess it's hard to trust a computer though.,1,35,1,3,7,programs to pick up on patterns
7.0,R_1OqKUP2AuHFeAbn,3,5,5.0,0,0.0,0.0,7.0,"Because, the manager analyzes thousands of personal statements and resumes.",7,7,7,1,1,1,"Because, chris has a fair chance on getting hired.",7.0,"Because, the manager selects the top applicants for final on-site interviews.",4,25,1,5,2,0
4.5,R_31vzGjrBXo1vPaX,4,4,3.0,manager evaluates Chris but the algorithm evaluates both ,0.0,0.0,5.0,"I don't imagine either are out to harm him , rather to help him do a better job",4,2,4,4,1,2,I think Chris really dose not know what to expect considering it is a human and algorithm combined evaluating him,5.0,Having a humna be part of the evaluation will make it a bit more trustworthy ,1,32,2,4,3,A mathematical way to analyze and process information in order to make a final decision. 
5.0,R_3Ph1BnlWXjOUbsv,1,3,3.0,"the algorithm, monitored by the manager, identifies problems to be worked on",0.0,0.0,6.0,the manager is in control of the algorithm ,4,4,4,2,2,2,he should be content with the process ,6.0,i would trust the algorithm unless it gave me reason not to ,1,49,2,5,1,computer codes that analyze other computer information 
