emotion,ID,task,decision maker,HitL mc,MC Human OR,mc error,reading check error,fairness,fairness_OR,happy,joyful,proud,disappointed,angry,frustrated,emotion_OR,trust,trust_OR,programming exp,age,gender,education,ethnicity,algorithm definition
2.6666666666666665,R_306QLGn21YHS1Fp,1,5,5.0,0,0.0,0.0,5.0,The manager is in charge,2,2,2,5,4,5,He does not get to make a choice,5.0,The manager is in his position for a reason,3.0,24.0,2.0,5.0,1.0,0
4.0,R_1Q9MlVtPjr14XjH,4,5,5.0,0,0.0,0.0,5.0,I think is fair.,4,4,4,4,4,4,he may or may not experience these emotions,5.0,I think I trust him.,1.0,38.0,2.0,3.0,7.0,0
2.0,R_8cBoyhF00FK8hmV,1,3,3.0,"The manager adjusts and monitors the algorithm, then passes the information to his maintenance person to keep the factory running smoothly.",0.0,0.0,2.0,"Chris has the responsibility to maintain the factory therefore he should also monitor and adjust the algorithm since he is directly responsible for maintenance, not the manager.",2,2,2,7,5,6,"He would be frustrated because he has no control over the algorithm, even though it is his job to maintain the factory.",2.0,I would rather the maintenance person that knows everything about the factory make the decisions about the algorithm,2.0,26.0,2.0,5.0,1.0,They are computer programs designed to read large amounts of data and consolidate this data into an answer posed by a human.
4.5,R_3h6FKBZ65aRWMQ4,2,5,5.0,0,0.0,0.0,6.0,He's the manager so he makes the rules i guess so it's fair,5,5,5,4,4,4,Chris this way because it would allow him to work during a busier time so it be favorable for him,5.0,The position requires at least a higher level of competence than normal so the manager probably knows what to do,1.0,26.0,2.0,3.0,2.0,0
4.0,R_3egV2YRUnjgNXiN,4,5,5.0,0,0.0,0.0,6.0,That's the mangers job so in my opinion it is fair. ,2,1,5,2,3,3,If Chris handles his job responsibly then he should have nothing to worry about. ,6.0,Usually managers are put in that position because they have showed integrity and honesty in the past. ,1.0,30.0,2.0,3.0,1.0,0
3.0,R_2SDh4UJLxQFVwlt,4,3,5.0,uns,1.0,1.0,6.0,uns,2,2,6,6,3,7,uns,5.0,uns,4.0,32.0,1.0,3.0,1.0,uns
4.0,R_2tnGN6nDqcDRUee,2,1,1.0,0,0.0,0.0,6.0,The algorithm looked at availability of the workers and how many people are needed to decide.,4,4,4,4,4,4,"I don't know what shift he worked normally, or if he's a morning person.",5.0,"I think it looks at things factually rather than how people feel, so it's fair. ",1.0,26.0,1.0,5.0,1.0,Computer programs that take various factors in account to make a choice.
4.0,R_1CxozOVl2v4SLAz,1,4,3.0, manager,0.0,0.0,5.0,he is the manager,4,5,4,4,5,4,hes the manager,4.0,hes the manager,2.0,52.0,2.0,2.0,1.0,managers
4.833333333333333,R_s5AhFklTQQnEYhj,4,2,3.0,The algorithm used the content and tones of calls to analyze performance of employee. Manager makes decision based off algorithm result.,0.0,0.0,6.0,If the algorithm assumed to be competent it wouldn't have any unfair biases that people would have and make judgements more fairly than most people. ,5,4,4,3,2,3,Putting myself in those shoes I would be happy to have non biased judgment of my performance.,4.0,It depends on who made the algorithm and how much input the manager has. I think I could afford some trust.,2.0,31.0,2.0,5.0,1.0,Set of rules a computer/machine follows to arrive at conclusion.
5.333333333333333,R_2ONMELDJUz1qXYN,1,2,3.0,The algorithm decides what parts and wearing and need to be repaired or replaced. The manager decides who will be doing that work. ,0.0,0.0,7.0,"If the algorithm is accurate, it's protecting the safety of the workers. If Chris is an employee and is assigned work based on a legitimate process, it's fair. ",5,1,5,1,1,1,"I think he would feel like it's part of his job and if he was picked to make something safer, his manager trusts him so he'd probably feel good about that. ",6.0,I would assume the manager has been put in that position because of his skill and knowledge. ,1.0,44.0,2.0,5.0,1.0,Algorithms are detailed sets of instructions (usually an if/then type of scenario) for a computer to follow to determine an outcome. 
3.5,R_1pDs5fQzpZnsR2l,1,5,5.0,0,0.0,0.0,6.0,The manager is in charge of delegating employee work duties so it seems fair to me.,4,4,4,5,5,5,Chris may have negative feelings about being assigned the task.,5.0,"Only moderate trust because of the factor of human error, emotions, feelings, etc.",1.0,34.0,1.0,6.0,1.0,0
3.8333333333333335,R_2an9tzXAUAaMOsM,3,5,5.0,0,0.0,1.0,6.0,it is fair because they are all qualified,4,4,5,4,5,5,he must feel nervous and hopeful,5.0,people make mistakes,3.0,26.0,2.0,3.0,3.0,0
4.333333333333333,R_xbfEgfCr1V2x3r3,3,4,3.0,Manager analyzed the personal statements and the algorithm sorted through thousands of resumes and recommended the top candidates,0.0,0.0,6.0,Computers only have bias that has been programmed into them,4,4,2,3,2,3,Chris would probably be fairly neutral about it,6.0,Computers are more efficient than people,3.0,33.0,2.0,4.0,1.0,A set of instructions for a computer to follow
4.0,R_BPzPIyIKKbZbTwt,3,3,3.0,the manager used the algorithm to interview these people to figure out who was going to take onsite interviews,0.0,0.0,6.0,because if thats how the hire all their people then its only fair for them to do it that way with chris,4,4,4,4,4,4,i think chris probably does not know how to feel he probably feels all of the equally,5.0,i think if thats how they have been hiring theie employees since day one and it has worked for them then i trust they know what they are doing,3.0,33.0,2.0,2.0,7.0,problem solving by a computer is what i think it is
2.6666666666666665,R_cU5L1nA4hhWiICZ,4,4,1.0,The manager used only the algorithm to judge him. That is unfair. ,1.0,0.0,4.0,I think it needs to be judged independently and not based on an algorithm. ,3,2,3,6,6,4,I think he would feel unfairly compared. ,2.0,I don't know how to fairly compare him to an algorithm.  How do you know that the algorithm is fair? ,1.0,39.0,1.0,5.0,1.0,A set of information used to evaluate. 
4.0,R_2xG0IJYTohzqIoV,1,3,3.0,The manager oversees that the algorithm is checking the right things,0.0,0.0,6.0,The manager oversees it and it's based on a baseline for what needs to be done,1,1,1,1,1,1,He wouldn't feel anything I don't think,6.0,It's on an objective baseline ,2.0,32.0,1.0,3.0,1.0,A computer using calculations to see that work is being done
3.0,R_1QEn2vVJ2c6ZAdd,3,1,1.0,0,0.0,0.0,2.0,"I understand the need for algorithms in this situation, doesn't mean it is fair. Loses individuality.",3,3,3,5,5,5,I stand by the fact that algorithms are unfair to the individual applicant & used that to express Chris's feelings.,2.0,"I don't trust algorithms - I see where they make sense, but still I don't like them.",1.0,42.0,1.0,6.0,1.0,set of calculations made by a computer to come to a decision
3.5,R_3nDwHNoWyssNsUU,2,3,3.0,the algorithm will schedule the employee to work and the manager is to decide,0.0,0.0,6.0,"base on the work availability, Chris should be scheduled to work accordingly",4,4,3,5,4,5,"Chris might not agree with the scheduling, but he has to accept the fact",5.0,the algorithm works bases on statistic.. It should work,1.0,34.0,2.0,3.0,4.0,it's a statistic math equation
5.0,R_1gMjsLb0TcnXgAZ,4,2,3.0,"The algorithm determines the workers performance level, then the manager takes the algorithms results and critiques the employee. Either praises them or tells them they need to improve. ",0.0,0.0,5.0,"It is hard for an algorithm to be totally fair, but it seems that if everyone is being judged using the same algorithm, that's ok. ",5,5,5,3,3,3,"I think I would rather be judged by a person, but the algorithm is probably fair, so I would accept the results. ",5.0,"Again, I think that algorithms don't always get it right. ",1.0,33.0,1.0,6.0,1.0,"A program that records and measures specific variables and uses those results to draw a conclusion. For instance, if the algorithm was designed to recognize how many times an employee said the company name in an interaction, maybe a high number would be a good review and a low number would be a poor review. "
3.5,R_2dLpjVqrHiOgFCh,1,1,1.0,0,0.0,0.0,6.0,"The algorithm detected a pattern and decided maintenance was needed, I feel it is better to complete the routine maintenance to keep the machinery working properly even if Chris were to have doubts about the machine needing the maintenance.",4,3,5,5,4,6,I think Chris would feel apprehensive about doing the task that was assigned by a machine but at the same time he would be proud to know that he is preventing future problems ,5.0,An algorithm can still have fault as it is based on past data and therefore is only a prediction. There is always the probability of a malfunction regardless of the identified past problems. ,1.0,25.0,1.0,3.0,2.0,Algorithms are comprised of past data extracted and computed to determine future outcomes 
4.833333333333333,R_1FtfqR9wI3pOkIP,1,4,3.0,the role is simple the manager say what to do and if the algorithm say the same its ok,0.0,0.0,7.0,because the the algorithm can not make a mistake ,5,5,5,3,4,3,he did a good job ,7.0,"because they know better, the manager and the algorithm can not both  make a mistake ",3.0,30.0,2.0,6.0,1.0,mathematical numbers that calculate everything 
3.1666666666666665,R_32Y3P2BiKaqLAWy,2,4,3.0,Manager would input data and the algorithm would analyst it.,0.0,0.0,6.0,I assume that it was done fairly so everyone had the opportunity to be picked.,2,3,3,5,3,5,I don't think he likes to go in the mornings.,4.0,It seems as if it would be a fair way to do so.,1.0,56.0,1.0,5.0,2.0,It is numbers used to predict something.
3.0,R_3PLzzJ7DKl4Qmwm,4,4,3.0,"The manager originally listened to the calls, and then made it where the algorithm could judge the customers tone.",0.0,0.0,3.0,"Sometimes customers may call in already upset, before ever taking to Chris. ",3,3,4,5,5,6,That's how I would feel.,2.0,"The algorithm, I don't believe, could truly do that.",1.0,32.0,1.0,4.0,1.0,A process of judging.
1.0,R_3nG8U6w3hdwU1Ld,3,1,1.0,0,0.0,0.0,2.0,Algorithms arent people. People work at their best capacity around people they have chemistry with. How can an alogrithm determine that?,1,1,1,7,7,7,The unexpected happened. He didnt get an in person interview.,2.0,Ive already explained this... twice.,1.0,30.0,2.0,4.0,1.0,patterns... sample data over time.
3.3333333333333335,R_3QU5tF5MYnGsKnD,3,4,3.0,the algorithm selects the canidates for intervoew while manager looks over and also reviews,0.0,0.0,5.0,"the algorithm is probably looking for specific qualifications for a job, so it makes sense to streamline the process with an algorithm. ",4,3,3,5,4,5,I think Chris doesnt really know how to feel because his fate relays on a computer algorthm. ,3.0,I am not sure. I think I need more information about the algorithm and exactly what it is looking to know of I trust it. ,3.0,20.0,1.0,3.0,1.0,an algorithm is a set of rules or instructions for a computer to follow 
5.333333333333333,R_25tq5nEkygn0bNA,1,4,3.0,The manager determines what jobs are important in the factory and the algorithm determines what parts need maintenance. ,0.0,0.0,7.0,"Since both the manager and the algorithm are making the decision together, I think that their decision would most likely be correct and fair.",6,4,1,1,1,1,I think he would be happy with it because it seems like a fair process.,6.0,It's not just one person making the decision so it's likely to be correct.,1.0,28.0,1.0,5.0,1.0,I think an algorithm is a computer that makes calculations based on the data it receives. 
4.833333333333333,R_1pEUwYZVc3ibvZl,4,3,3.0,"The algorithm analyzes the conversations and the manager can make changes to the algorithm, but the algorithm has the final say",0.0,0.0,5.0,The algorithm is monitored and adjusted by the manager so it is more fair than if the algorithm wasn't monitored or adjusted.,5,5,4,3,3,3,I think Chris would be happy to know that the algorithm is monitored and adjusted by a manager. He wouldn't necessarily be proud or not proud though.,5.0,The algorithm is probably pretty accurate but it may not be able to understand context perfectly all the time,2.0,22.0,1.0,5.0,1.0,They are essentially an formula that is able to take in inputs and create an output based on certain criteria designated in the formula
5.5,R_xgEtGaTgZLxckc9,1,2,3.0,Manager oversee the algorithm reports. The algorithm analyze the history of the components and report whatever is there to report for future references.,0.0,0.0,6.0,It is fair because the job that was given to him is a report based on recent history of the component that was analyze by an algorithm.,5,5,5,2,2,2,He is content because he knows which problem to look for.,6.0,Analyzing the history of the component and making sure to avoid the problem in the future is a trustful strategy.,2.0,25.0,2.0,5.0,1.0,Algorithms is a reports of past reports and is accumulated in time.
5.166666666666667,R_scGAAI0U8UKLumt,1,2,3.0,The algorithm analyzes the data and given information. The human manager made the final decision.,0.0,0.0,6.0,The algorhythm does the numbers and a human makes the judgement.,5,4,4,2,2,2, Chris would have no problem with this. ,6.0, The manager has good info and makes a decision based on it. ,2.0,34.0,2.0,3.0,1.0,Algorithms are a mathematical way to process information
2.1666666666666665,R_2vdCbnYDuXHYpzy,3,5,5.0,0,0.0,0.0,7.0,The best qualified person should receive the job.,1,1,2,5,5,5,He is probably desperate for a job.,5.0,The manager has been trained well for the task.,1.0,37.0,2.0,3.0,1.0,0
4.0,R_1rJ4Xfx7R6PH6qj,2,3,3.0,the algorithm takes into account customer volume to make decisions with manager monitoring ,0.0,0.0,4.0,It's just like any other scheduling tool ,5,4,2,4,4,3,I don't think he'd care much one way or the other ,5.0,Computer's are smart + human monitoring should work fine,1.0,28.0,1.0,4.0,1.0,programs designed to input certain variables and make a decision based on those variables
6.0,R_tPxkrsBznFSUgud,2,5,5.0,0,0.0,0.0,6.0,The manager's decision was based on the analysis of facts and data.,6,4,5,1,1,1,I think most people prefer to work mornings,5.0,I don't know much about the manager to make an objective judgement of his character,3.0,30.0,2.0,4.0,3.0,0
5.0,R_ut9gSq8lWiOeHlv,4,4,3.0,"Algorithm and the manager both had evaluating roles, but the algorithm made the final decision.",0.0,0.0,5.0,"With technology being so prevalent, it is natural for companies to use it to assist in evaluations.",5,5,4,2,3,3,He should know this is how he is evaluated.,5.0,"There is room for computer and human error, but the algorithm might eliminate any prejudices.",1.0,45.0,2.0,6.0,1.0,Computer/mathematical programs used to make decisions in a variety of circumstances.
2.8333333333333335,R_3PgZqdbVvIgo1gx,2,3,3.0,"The manager would use suggetiosn from the algorithm, the algorithm would see based on data when a employee would be needed",0.0,0.0,5.0,"If your not needed, then you shouldnt be there",3,3,3,5,5,6,If your not scheduled to work based on a robot it would be unsettling,5.0,An algorithim is a good use of math,2.0,28.0,2.0,5.0,1.0,A way to forecast real life scenarios
3.0,R_3fIxyYdQZLu2mZP,4,1,1.0,0,0.0,0.0,3.0,i do not believe an algorithm can detect tone,3,3,3,5,5,5,i wouldnt like it,2.0,not on tone,2.0,45.0,1.0,5.0,1.0,algorithms are computer models based on large amounts of data to give a result. sometimes they can also predict behaviour.
6.0,R_2RWCEpgYzau7des,1,5,5.0,0,0.0,0.0,7.0,I think its fair.,7,7,1,1,1,1,I think he feels warm about the situation.,7.0,I think he earns trust.,1.0,41.0,2.0,2.0,4.0,0
5.333333333333333,R_3e3sQ76VQExBUWR,4,1,1.0,0,0.0,0.0,4.0,it is a computer program and makes choices based on logic ,2,6,6,2,2,2,He will be scored based on his proformance ,7.0,it will be based on facts only ,4.0,31.0,2.0,2.0,1.0,they are computer programs 
1.0,R_88hhpePQQyseZhL,3,1,1.0,0,0.0,0.0,2.0,There could be factors it dosnt look at ,1,1,1,7,7,7,he could be judged on things  that are not his fault  ,2.0,it cant make exceptions for  unplanned problems ,3.0,37.0,2.0,3.0,1.0,Its a  set of mathmetically rules  
2.6666666666666665,R_1pLNBEjfxiKCT4h,1,4,3.0,The manager oversees the algorithm and makes sure that it is reliable by inputing parts into it. The algorithm analyzes the past break down history to determine what parts should be checked. ,0.0,0.0,6.0,"The algorithm impartially decides making it more likely to be right, therefore it is Chris's job to check the part to be sure it is in working order. ",3,3,2,5,6,5,I feel like Chris would have a hard time being told what to do by an algorithm and not a person. ,6.0,A manager oversees the algorithm and I am sure the algorithm is accurate or they wouldn't use it. ,1.0,26.0,1.0,5.0,1.0,They are a system of math equations that predict the probably outcomes. 
3.3333333333333335,R_2QyNF3fwrXB9QFO,4,3,3.0,manger evlauates the info from the algorithm.,0.0,0.0,4.0,algorithm can be gammed or gammed to favor certain people instead of objective performace. ,3,3,4,4,5,5,I assume the algo is secret.,3.0,it makes the evaluation seem objective...but algos can have bias.,2.0,31.0,2.0,5.0,2.0,alrogrithms are a set or rules to expedite a process for a desired result. 
5.0,R_2fkBJTzcwQtUVAQ,2,2,3.0,The manager used the program as an aid to make decisions.,0.0,0.0,6.0,The data supports the decision.,5,5,5,3,3,3,"Chris is pleased to have the chance to earn money, period.",4.0,"The considerations of the algorithem are accurate,",2.0,76.0,2.0,5.0,1.0,A set of parameters about a given situation.
3.0,R_31pgsa2Di6SU2tM,4,1,1.0,0,0.0,0.0,6.0,the algorithm is objective and analyzes his performance without bias,3,2,3,4,5,5,Chris would probably rather have an actual person evaluate his performance,5.0,the parameters for judging performance were set by a real person and the algorithm applies this equally to all employees,2.0,21.0,1.0,3.0,4.0,a coded set of rules or actions to be calculated
4.833333333333333,R_3r0VYKmjyVbFiOv,2,2,3.0,The algorithm analyzes amount of customers arrive at various times and the manager uses that information in which to schedule employee work hours.,0.0,0.0,6.0,I think it is a good idea to review the number of customers at various times in which to determine an employee's schedule.,5,4,4,3,3,2,"I would think that if it is busy, this will ensure Chris will have plenty of work instead of waiting for people to arrive. He will be happy to work instead of being bored.",5.0,I think this helps the manager implement a good schedule.,1.0,57.0,1.0,3.0,1.0,A way in which to measure certain outcomes.
3.8333333333333335,R_1K24N4O0E5lUurz,3,3,3.0,"The manager oversees and adjusts the algorithm; the algorithm analyzes the applications, resumes and personal statements. ",0.0,0.0,6.0,"The algorithm has no bias; it is fair to all applicants, simply applying the rules its given to work with.  ",5,4,4,4,5,5,It's hard to say without knowing the outcome of the search and analysis. ,6.0,"The algorithm has no emotion; it simply makes decisions based on rules programmed into it. So as long as the basic rules are trustworthy and the supervising manager is fair, the algorithm is trustworthy. ",1.0,56.0,2.0,5.0,1.0,Sets of rules that make decisions based on the information given to them. 
5.5,R_1pFO1lJQgfzrMXo,1,2,3.0,"algorithm calculates the maintenance schedule, manager assigns the technicians",0.0,0.0,6.0,"The assignment isn't based on any sort of bias, but on the necessity of maintenance to the machine based on a mathematic calculation.",4,4,4,1,1,1,Chris honestly shouldn't feel any sort of way,5.0,"It's Chris' job to do maintenance on the machine, the algorithm decides the maintenance schedule, and the manager assigns the technicians",1.0,39.0,2.0,3.0,2.0,mathematical calculations within a computer program
4.0,R_2Rb8WYDaPC9V5Pp,2,4,3.0,The manager figured out the schedule of the employees based on how many showed up during one shift.,0.0,0.0,5.0,The algorithm seems rather accurate that Chris should work in the morning.,4,4,4,4,4,4,Chris shouldn't be upset by his schedule.,5.0,The numbers seem rather accurate to the schedule.,1.0,20.0,2.0,3.0,3.0,Numbers
5.666666666666667,R_AKzYE6d1rp28sAF,1,4,3.0,The manager analyzed the components of how important they are to the factory and the algorithm analyzed which specific component needed maintenance. ,0.0,0.0,7.0,It has saved Chris time by the manager narrowing down the component's importance to the factory and then the algorithm narrowing down which specific component of the machinery needs maintenance. ,5,4,4,1,1,1,He certainly wouldn't feel any negative emotion as the assignment has saved him time.,6.0,"In most cases, both the manager and algorithm know what's best for the company moreso than Chris",1.0,41.0,2.0,5.0,1.0,Computer generated outcomes to problems. 
5.5,R_3oANYLF9wsH5srM,1,4,3.0,"The algorithm likely does all of the ""work"" in determining which parts need maintenance. The manager likely just confirms the algorithm's decision.",0.0,0.0,7.0,It sounds like Chris would always be doing maintenance on the parts that would need it the most based on the algorithm.,6,5,4,2,2,2,This would probably make Chris' job easier. He wouldn't be wasting time working on parts that are fine and unlikely to break.,6.0,Assuming the algorithm is designed well with lots of accurate data it should be pretty good and therefore I'd trust it.,2.0,30.0,2.0,3.0,1.0,A process defined by some set of data.
4.0,R_3IYJyLDmqkuc1Yi,2,1,1.0,0,0.0,0.0,5.0,"It seems somewhat fair to both the coffee shop and Chris, but it doesn't take into account any situations which might cause conflict.",5,5,3,5,3,5,"I think he needs a job and will be happy to have shifts, but slighly disappointed because he didn't have a say.",4.0,It seems semi-fair; no prejudice is involved.,1.0,41.0,1.0,5.0,1.0,when a computer uses calculations and statistics to solve a problem
5.5,R_2BfFNUXXFUjDn21,2,2,3.0,The manager creates the schedule based on the suggestions from the algorithm. ,0.0,0.0,6.0,I think this is the best way to increase productivity and put the best employees on the busier shifts. It seems like it would be a compliment.,5,4,6,2,2,2,I think that the algorithm is saying that Chris is a great employee and it should be treated as a compliment to his character.,5.0,I would need to see the employees in action to decide if the analysis is indeed accurate.,2.0,36.0,1.0,4.0,1.0,I think they are computer programs running different scenarios to come up with the best possible course of action.
4.833333333333333,R_3HMoGftCBhSulUC,1,1,1.0,0,0.0,0.0,5.0,The algorithm assigns based on rules and calculations.  It follows these guidelines but at the same time it isn't necessarily fair to Chris that it automatically assigns him.,4,5,5,3,3,3,Chris could feel proud it chose him because it paired him with the difficulty of the task.  He might have a little bit of a negative outlook on the assignment as well.,4.0,Computer programs can always have glitches in them.,1.0,33.0,1.0,6.0,1.0,Algorithms are computer generated results based on rules and procedures.
4.0,R_9Gn5ND3Scobc1tX,4,5,5.0,0,0.0,0.0,7.0,I think it's extremely fair,4,4,4,4,4,4,I think chris feels neutral,7.0,I trust him,1.0,45.0,1.0,2.0,4.0,0
4.0,R_XjktZ4hqoHKITCx,2,4,3.0,"they both worked on the schedule, thne the algorithm ",0.0,0.0,4.0,"Its a job, it is what it is",4,4,4,4,4,4,"He might not like it, but he has a job. ",1.0,I never trust anything but human mind,1.0,39.0,2.0,2.0,1.0,i have no clue
4.666666666666667,R_2eUvAoXmubAKMtC,1,1,1.0,0,0.0,0.0,6.0,"It seems like a fair process, unbiased",3,4,3,2,2,2,"I do not see why he would have an issue with this, he was randomly picked based on what was needed from what it sounds like.",6.0,the algorithm is most likely accurate because it has repetitios things to check therefore making it more accurate,1.0,45.0,1.0,3.0,1.0,it sounds like it is automoated and watches what repairs are needed on the factory machine components and assigns the repair to a worker 
5.0,R_1Lndh7pwNl7pPIU,2,3,3.0,The algorithm can chart the influx of customers but it is only one of many tools a good manager has at his disposal. I would think taking into account the employees feelings in conjunction with the program could be a win win situation. ,0.0,0.0,6.0,Scheduling employees when you have the most customers is difficult. I would think if this is used as a guideline with common sense it would be a fair way to do business. ,5,5,5,3,3,3,If this was done fairly I know experience being busy makes the time fly. Also I would expect management to make more money and give bonus's. ,4.0,There is a wide variance in how employees are treated these days.,2.0,66.0,2.0,3.0,1.0,Algorithms are projected patterns by a computer after they are given a set number of predeterminers. 
3.8333333333333335,R_dopDBiyB8HbsRmV,3,2,3.0,The manager would choose from a few applicants that the algorithm scanned and analyzed to be the best quality employees.,0.0,0.0,6.0,"The algorithm probably gives more weight towards people who have experience and would be good for the job. It wouldn't likely have any bias towards race, gender, etc.",4,4,4,5,4,4,He might be disappointed if he doesn't get chosen. He might feel that because it's not a human choosing that the algerthym might miss something the human wouldn't.,5.0,Algorithms can only look at qualifications. It's the mangers duty to interview to make sure the applicants have strong work and moral ethics in addition to being qualified for the job.,2.0,21.0,2.0,3.0,1.0,A computer ran analysis of a set of data.
5.833333333333333,R_12aO8mIVUmO92T2,2,5,5.0,0,0.0,0.0,5.0,"I think if the employer has the employees availabilty as well as an estimate of the number of customers who come into the coffee shop at particular times of the day, this should be a fair way to schedule.However; I chose a ""somewhat fair"", because I am unsure if the manager will be amenable to taking into consideration times that this employee may need to be off whatever reasons.",6,6,5,2,2,2,I think Chris would be happy because he is being scheduled during his available time.,5.0,I think this is as trustworthy as it can be considering it takes into consideration a big picture look and not a small one (specific times off needed).,1.0,60.0,1.0,3.0,2.0,0
3.1666666666666665,R_0TA4AYjjs3RMZLb,3,3,3.0,"Algorithm selects applications for interviews, manager reviews the applications before the interview.",0.0,0.0,6.0,"It is the process used on all applicants, no one applicant has an advantage.",4,2,1,5,2,5,He would like to have human contact to give him the chance to present himself.,5.0,"an algorithm by a computer is ok, but human involvement is perfered",1.0,44.0,1.0,5.0,1.0,A set of rules that the computer goes by to make choices.
5.0,R_sSAiDS5vtvnHosN,1,3,3.0,The manager is responsible for the criteria the algorithm will use. The algorithm just uses them.,0.0,0.0,6.0,I think the algorithm is not biased and therefore fair to Chris.,5,4,5,6,1,1,Chris should not have any personal feelings about the algorithm.,6.0,"As I said before, that the algorithm is unbiased and is trustworthy.",2.0,67.0,2.0,4.0,4.0,Algorithms are a set of procedures used to complete a task or resolve a problem.
5.5,R_3D6AIGS1TiAUnmE,1,2,3.0,"Algorithm finds specific parts that go faulty often, manager takes results and fixes problems",0.0,0.0,7.0,"He found a problem, and needs to have it fixed",4,4,4,1,1,1,Its part of his job and hopefully he sees the importance of the job too,6.0,He seems to be used to it by now,2.0,20.0,2.0,3.0,1.0,Programs that run based on certain parameters to find things
5.666666666666667,R_1GOI5W6paHNkCkX,3,4,3.0,The algorithm selects the top three best applicants. The manager then picks between those applicants.,0.0,0.0,5.0,The algorithm is a quick way to sort through applicants.,6,5,5,2,2,2,I feel like Chris would feel okay with the algoithm's selections,5.0,The company uses the algorithm so they must trust it.,3.0,29.0,2.0,3.0,1.0,They select different facts to bring you an outcome.
1.6666666666666667,R_1pyhDUEq2DX4JhA,3,2,3.0,The algorithm selects qualified applicants and the manager decides who to interview based on that information.,0.0,0.0,2.0,It's unfair to Chris because an algorithmic analysis won't provide the details of his experience that might make a difference as to whether or not he's chosen for an interview.,2,1,1,7,5,6,"Chris might be frustrated if he's certain he's qualified for the job, but doesn't get an interview based on the algorithm.",3.0,"If the algorithm selects qualified applicants, then I would trust the manager would be able to make a good decision based on the information he receives.",1.0,43.0,1.0,3.0,3.0,Algorithms pick up patterns or preselected information.
