emotion,ID,task,decision maker,HitL mc,MC Human OR,mc error,reading check error,fairness,fairness_OR,happy,joyful,proud,disappointed,angry,frustrated,emotion_OR,trust,trust_OR,programming exp,age,gender,education,ethnicity,algorithm definition
3.6666666666666665,R_3lVL9HLOwrPyJrM,1,5,5.0,0,0.0,0.0,6.0,The manager will assign tasks as they see fit for employees who are capable.,4,1,4,2,4,5,Chris will see both sides of being assigned the task- good and bad. He likely won't be thrilled about more responsibility though.,6.0,The manager could of choose anyone.,2,27,2,3,1,0
3.3333333333333335,R_1C2q4a4y1GEKzYr,2,2,3.0,The manager takes into account the busyness of the cafe and then uses the algorithm to determine who should be working when.,0.0,0.0,3.0,"The manager doesn't take into account Chris' needs. A lot of people who work in coffee shops are doing something else as well (going to school, have another job, etc), so the manager should be more flexible than just using an algorithm.",4,4,3,5,5,5,"Chris may feel like he's not being regarded as a person, but rather a machine that works for the company.",4.0,"Even though the manager uses an algorithm, I'd like to think that they would be flexible enough to take Chris' needs into account if need be.",1,27,1,5,1,A way to process input data and get an outcome that solves a problem
2.0,R_3neZQq86VToGoAH,3,2,3.0,"the algorithm chose by word use only, the manager uses their personal perception",0.0,0.0,5.0,anytime an algorithm is used good candidates are left out,2,2,2,6,6,6,like I wrote before: anytime an algorithm is used good candidates are left out,5.0,"it's all about perception, it doesn't matter how good Chris is at what he/she does",2,50,1,6,1,something to keep someone from getting a job
5.0,R_3n1zglapdVx0WFA,1,3,3.0,"Chris who is the manager, decided to use the algorithm to determine maintenance tasks.",0.0,0.0,3.0,I don't believe that a computer should do work that a human could do.,5,5,5,3,3,3,Chris would probably feel happy that the algorithm worked.,2.0,I think that humans can do a better job so there will be no errors.,2,28,1,5,2,A computer program that uses a set of instructions in order to assign things.
5.833333333333333,R_vens44wSZPY2EBH,1,2,3.0,The manager decided to use the algorithm.,0.0,0.0,5.0,It is not biased.,5,6,4,1,2,1,I feel like this is how those feelings would be.,5.0,I think he makes good decisions.,3,39,2,5,1,They are math formulas used to make decisions.
4.833333333333333,R_2xDfqGYOhQ8XVWN,1,2,3.0,The manager consults the algorithm to determine which tasks to assign to workers.,0.0,0.0,6.0,The manager is assigning the task as appropriate.,4,3,4,2,2,2,I don't see why Chris would feel one way or another about being assigned work at his job.,5.0,I assume that using the analysis tool is helping the Manager to make decisions.,3,42,1,5,1,Algorithms are computer programs with specific rules.
5.833333333333333,R_QamTgELpOvN2vMl,2,4,3.0,they looked at the number of customers and decided who needs to work,0.0,0.0,7.0,There was no bias,6,4,4,1,1,1,I tink he would be happy there was no bias,6.0,it works well,1,35,1,2,1,computer program
5.166666666666667,R_1OxKHgzw5qzrXiz,2,4,3.0,"The algorithm made the final decision of who to schedule when, but it did so with input/analyses from itself and the manager.",0.0,0.0,6.0,Being that it's an analysis that's come to from the thoughts of two different perspectives I feel like it'd have to be fair ,5,5,4,2,2,3,I think he'd be glad that the decisions aren't just being made by one or the other.,6.0,"The algorithm is completely fair and efficient, so I trust it'd be able to make good decisions with input from a person.",2,22,1,2,3,It's a string of code that performs functions like finding statistical/objective conclusions quickly
5.666666666666667,R_6lG5pIgn32i1G6t,1,5,5.0,0,0.0,0.0,7.0,"Chris has a job to do, which the manager laid out for him.",4,4,6,1,2,1,"I think Chris would feel normal, because this is probably a normal task for him.",4.0,It is hard to tell with only this situation.,1,27,2,5,1,0
4.333333333333333,R_O3aXCUiDTMTcraF,1,5,5.0,0,0.0,0.0,7.0,I don't see why this wouldn't be fair.,4,4,5,4,4,3,It seems pretty standard so he probably doesn't feel much,5.0,Depends on the manager's experience. impossible to say here,2,32,1,6,1,0
5.0,R_3s7k7l4yx2vtsJY,4,2,3.0,"listening to customer comments, listening to calls, giving him feedback",0.0,0.0,5.0,It seems to be a valid way to measure his performance. It would be impartial,5,5,5,3,3,3,it would be a good way to evaluate him and i think that would make him mostly happy,5.0,i suppose there has to be better ways to do it but that is not a bad way,1,36,1,2,1,based on facts it calculates a data averaged formula to give an average conclusion
2.6666666666666665,R_2tyz7Z4XOND1hYi,3,4,3.0,The algorithm selects the top candidates for the manager to finalize.,0.0,0.0,2.0,the manager might never see Chris's application based on some computer,3,2,2,6,3,6,Ther is nothing good about being rejected by a computer,2.0,"The computer is not human, there is nothing there to trust",1,61,2,3,1,A program that selects or rejects based on a set of instructions
2.8333333333333335,R_2y7diVwiD4eZ5wy,4,1,1.0,0,0.0,0.0,3.0,It seems like a pretty subjective thing to have determined by an algorithm. His performance is heavily dependent on context.,3,3,3,5,5,6,I think that it's a system that would definitely feel frustrating to an employee that works hard to provide tailored customer service for each customers needs.,2.0,"Human interactions should not be based on algorithms. If a robot could do that same job, it would, but the margin for humanity makes it quite a bit more subjective.",1,23,1,3,1,A computerized system of standards and checks.
1.5,R_2U0eiGaNSbTEBgI,3,3,3.0,The algorithm makes the final decision but the manager monitors the algorithm ,0.0,0.0,6.0,I would say it's fair because a computer doesn't rely on emotions at all. ,1,1,1,6,6,6,He would be upset because he would think the computer is biased ,7.0,Algorithms don't use emotions. They only rely on facts ,1,26,2,5,2,When a condition is met the algorithm will do what you told it to do. No if and's or but's 
4.0,R_3j1XMC6KWzKwLMt,4,5,5.0,0,0.0,0.0,5.0,"In some cases, the customer may be angry, but that tone shouldn't affect Chris' performance evaluation if he tried his best to be courteous.",4,4,4,4,4,4,I feel like I need more information.,3.0,I need more information about the manager's personality.,1,36,1,6,1,0
4.0,R_2PhV4rixrpYr0SY,4,3,3.0,The algorithm looked at various variables and the manager had the ability to modify it. ,0.0,0.0,4.0,This depends on how much the manager adjusts the algorithm and how objective the algorithm was to begin with. ,4,4,4,4,4,4,Chris would probably feel fairly indifferent to having an algorithm monitor him. ,4.0,"Again depending on how much the manager adjust the algorythm and how well it was programmed from the start, my trust would move up or down. ",4,30,2,6,1,An algorithm is a set of rules or processes followed by a computer. 
5.5,R_1Ehfkxg7mst2ZRk,1,1,1.0,0,0.0,0.0,7.0,I think the algorithm can best predict things to work on based on past history. The algorithm does not play favorites.,4,4,4,1,1,1,"I think Chris should just understand that it's just predicting areas that could fail, no preference, all math based.",6.0,I think the algorithm would do a decent job of predicting issues.,1,33,2,5,1,Algorithms are math equations used to predict outcomes.
3.0,R_1kM0A3nPywi4tMy,1,3,3.0,The algorithm analyzed the machine and the manager monitored the results from the algorithm and made adjustments from there.,0.0,0.0,3.0,"Chris works in the factory. While the algorithm is probably helpful, Chris and the manager should work together on this and a computer should not make the FINAL decision. If he has issues or concerns, he should be able to voice them to his manager.",3,3,3,5,5,5,Chris is basically an extension of the machine. The machine tells him what to do/how to feel and he has no say currently.,4.0,"While machines can be trusted, the worker who works on the machine will probably know more than the manager who just reads these algorithms.",2,37,1,5,7,Algorithms were past data that was being used to predict future data.
5.666666666666667,R_3iOv0NtVSYpWb7x,1,4,3.0,The manager and the algorithm will compare and pool there information and try and possibly eliminate or consolidate unnecessary steps or options,0.0,0.0,5.0,I believe its fair in that it is direction to a subordinate that seems relevant and logical,6,5,5,2,2,2,I think it would depend entirely on the person but I believe any average or above person could have positive feelings with a task or job like this,6.0,Being that the manager also has input I would think it would only improve the situation verse having just the manager make all the calls,2,30,2,3,1,algorithms are a proven pattern with specific steps 
2.8333333333333335,R_1P11a8IoBoXvNwC,4,3,3.0,"Algorithm measured performance, while the manager had the ability to adjust the factors that the algorithm measured.",0.0,0.0,4.0,"It is not clear (enough) how the algorithm measures performance, or how the manager uses it. If the algorithm measures everyone at '10' then perhaps it is ineffective, but 'fair.'",2,2,3,5,4,5,"Silly for me to try and guess a hypothetical persons' feelings. I would guess the situation might be somewhat off-putting, maybe dehumanizing. ",2.0,Such an algorithm cannot pick up nuance on the calls.,2,49,2,6,1,Algorithms are computational routines.
4.0,R_2aP0y9oCmcyResW,3,4,3.0,"The manager reviews personal statements, the algorithm looks through resumes and selects candidates for final on-site interviews.",0.0,0.0,5.0,"Having both a human and computer element makes it somewhat balanced.  I would want to know if the algorithm submits the top candidates for review and confirmation by the human, who can overrule some, or if the human can also request specific candidates to include in the final on-site interviews.",4,4,4,4,4,4,"Without knowing if Chris was in the final on-site interview pool, it's impossible to know how he would feel.",4.0,"Again, it depends on what check and balance is there on the algorithm to include other candidates or discount those it selects.",1,36,1,3,4,A set of programmed actions 
4.0,R_QcBULM9gRkCaUQ9,4,1,1.0,0,0.0,0.0,3.0,I think it is unfair because theirs no way to tell what the algorithm is looking for.,5,5,5,5,5,5,If the evaluation was good i think he would feel happy. If the evaluation was bad i think he would feel frustrated.,5.0,If the algorithm is designed to evaluate performance i trust it moderately.,1,33,2,4,3,a algorithm is a set of code designed to perform a task.
4.0,R_2EhK7iesP5lnfz2,1,3,3.0,"The algorithm takes the information it's given, and creates assessments as to where maintenance should be performed. The manager keeps track of this process and delegates the work.",0.0,0.0,7.0,"I don't know why it would be unfair, Chris is doing the job he's being paid to do. It doesn't really matter who assigns the tasks.",4,4,4,4,4,4,I don't see how his feelings would be affected at all.,6.0,"I don't have any reason to distrust it, given the information I have.",1,31,2,2,1,"Algorithms are mathematical equations that chart past information, and create outputs based on the patterns therein."
4.0,R_6GAGrS9HFBoc0JH,2,5,5.0,0,0.0,0.0,6.0,"chris is the employee and therefore cannot make his own schedule, that is the manager's job. If chris doesn't like the schedule then he should find a new job.",4,4,4,4,4,4,i have no idea how he would feel. if he doesn't want to work in the mornings then he would probably be disappointed. If he loves the morning shift then he is probably very happy.,4.0,the manager probably tries to accomadate everyone but it is an immpossible task. some people will always be upset at the decisions.,1,39,2,5,1,0
5.666666666666667,R_3kM6WCbpirJxWXF,1,1,1.0,0,0.0,0.0,6.0,Its fair because the algorithm can quickly notify if things are broken often.,6,5,5,2,2,2,It makes things easier for Chris to fix things that are broken.,6.0,Unless there is a reason for me to not trust it then I wouldn't trust it. I would trust it unless there is another problem elsewhere.,1,29,2,5,1,A program that analyzes data and reports it. 
4.666666666666667,R_1DYJ2lenuIDVSDn,4,3,3.0,The algorithm does the evaluation and the manager adjusts it.,0.0,0.0,5.0,"It depends entirely on how good the algorithm is at evaluating, but it seems fair because it's supervised by the manager and the algorithm is used the same for everyone. Both the algorithm and manager could make mistakes though.",4,4,4,2,2,4,I don't think Chris is going to have strong feelings about this.,5.0,I'd really have to have more information about how accurate the algorithm is. I think the manager is likely to be at least a little biased when doing the adjustments.,3,26,1,5,1,"Series of steps/instructions performed in order, often by a computer"
5.333333333333333,R_2czNllEI70VC807,2,4,3.0,they work together,0.0,0.0,5.0,it makes sense,5,5,4,2,2,2,he is happy,6.0,it seems trustworthy,1,26,2,5,1,calculations
3.8333333333333335,R_2YRj9suoKR2mzZW,2,5,5.0,0,0.0,0.0,1.0,it is the managers job to do such things,4,4,4,5,4,4,you might prefer other shifts but it is up to your manager not you,6.0,he took time to look into the employess avaiabilties and made choics off of that,1,27,2,4,2,0
4.0,R_248vKbXzTtpwAr7,3,2,3.0,"The algorithm analyzes the resumes, then presents the analysis. The manager chooses potential interviewees from that data.",0.0,0.0,6.0,The algorithm isn't biased. It's analyzing what's there.,2,2,2,2,2,2,"An algorithm isn't personal. There's no point to being angry, happy, or frustrated at it. He has the same chance as everyone else.",5.0,"It's difficult to imagine such an impersonal process as being foolproof, but I have moderate trust the algorithm is adequately coded to pick out potentially good employees.",2,44,1,2,1,They're a computer process to work with data.
4.5,R_1eIArOdAUmo83Ma,2,1,1.0,0,0.0,0.0,6.0,"If everyone's shifts are being scheduled with the same algorithm and assuming it is not flawed, then I feel it is fair for Chris.",4,4,4,3,2,4,Chris would probably for the most part feel indifferent .,3.0,It seems difficult to determine without knowing the specifications of the algorithm.,1,43,1,3,1,Algorithms are set of rules that are followed.
4.833333333333333,R_OveM2d7KmPDHewx,3,5,5.0,0,0.0,0.0,5.0,Thats normally how it works,5,5,5,4,2,4,he wouldn't have gone and submitted his resume if he didn't know how it worked onsite,5.0,Hes there to do a specific job for the company. he only wants the best people,1,34,2,4,1,0
5.0,R_2pYnHI4ud1jemp9,2,3,3.0,"The algorithm made the schedule by using the employees available times. The manager verified it, but the algorithm had final say.",0.0,0.0,6.0,If the algorithm determined that mornings are best time and the manager agrees then I think it is fair.,5,4,4,2,3,2,I think that Chris would be relatively pleased with his schedule.,6.0,Algorithms can be very effective.,2,28,2,3,1,Algorithms are mathematical equations that help solve problems when you plug in the variables you need.
4.833333333333333,R_1JJInHcOR6G3p2l,2,3,3.0,"the manager overlooks the algorithm and determines how it uses the data, and the algorithm uses that to schedule employees.",0.0,0.0,7.0,"I find it be fair, because in my opinion its still mostly the boss that is determining who works when seeing as how he manages the algorithm.",5,3,4,2,2,3,"I believe Christ would be okay with the schedule, the algorithm and the boss together would make a good decision.",6.0,"I believe I'd trust it a lot,  with the boss overlooking the algorithm and with the algorithms keen scheduling ""skills""  I believe it's legitimate.",1,33,1,3,1,Algorithms are processes that a computer or machine go through to reach a desired outcome or solve a problem
6.0,R_2R8kJNBygROQ5Af,1,2,1.0,the alogirhtm picks the manager,1.0,0.0,3.0,an algo can't account for everything,5,6,6,1,2,2,he would be happy about getting it,1.0,its just an algo ,3,23,2,4,1,Set instructions that only do certain things
5.333333333333333,R_10GZXh07BjVfPrm,4,4,3.0,the manager analyzed the calls and the algorithm analyzed the customers comments,0.0,0.0,5.0,I think it is fair because both the manager and the algorithm with analyzes his calls,5,4,5,2,2,2,I just think this is how I would feel,4.0,I am not real sure about computer generated items,2,60,1,2,1,computers
3.8333333333333335,R_2ZJo5TbeiY0cyAB,2,2,3.0,manager looks at the algorithm then makes a decision,0.0,0.0,5.0,If is based off a tested algorithm then it's fine to schedule around customer needs,3,4,3,3,4,4,I mean who wants to work mornings,3.0,a manager who can provide proof behind a decision can be trusted some,1,23,2,2,5,a analyses using numbers to come to a conclusion 
5.5,R_3IWEqsbqP6GbXVZ,1,4,3.0,The manager used the algorithm to decide when parts should be replaced based on their history of previously breaking down.,0.0,0.0,7.0,I can't think of any way that using an algorithm to help figure out when a part would need replaced would be at all unfair.,4,4,4,1,1,1,Again I don't see how an algorithm would have much of an effect on Chris feelings at all. If anything it helps him get preventative maintenance done which is always easier then being surprised and/or unprepared to fix something,5.0,"Obviously I've never used this algorithm, and have no idea what it actually is so that limits my trust in it. However I assume if it didn't work then they wouldn't be using it.",1,35,2,3,1,"A computer program created to follow a specific set of rules, and find a most likely solution."
5.166666666666667,R_3JsmUjJfpak43j9,3,5,5.0,0,0.0,0.0,6.0,Personal statements were included suggesting it wasn't determined purely by empirical Credentials.  A chance for lesser experienced applicants to say WHY they should be considered.,5,4,6,3,2,3,He has reason for optimism that he has made it this far in the application process.,4.0,A poor decision on employee's can effect ability to conduct business.  It is not in his/her best interest to hire a difficult employee.,2,42,2,3,1,0
3.1666666666666665,R_tVrTkd1HXEeXQSB,2,1,1.0,0,0.0,0.0,5.0,more than likely Chris was explained how the system works before he started the job,3,3,3,5,4,5,work is work most people had rather be somewhere else besides work,3.0,even computers make mistakes it could schedule Chris to work more than he/she is suppose to,2,35,2,4,1,its a rule that set in place for computers to follow
5.5,R_a5CKAPp4xLY8DAt,1,1,1.0,0,0.0,0.0,7.0,"Chris is assigned work by computer, there is nothing unfair about that.",4,4,4,1,1,1,It doesn't seem like Chris would have much of any emotion about being assigned work.,6.0,My spouse is a software developer and I think algorithms are useful if designed well.,2,35,1,6,1,A set of tasks for a computer to accomplish some goal
2.3333333333333335,R_2e2RgV2M6hTNVhe,3,1,1.0,0,0.0,0.0,5.0,It is weighing all the applicants information and scores and deciding which ones are the best fit for the position.,3,2,3,6,5,7,I think that he would doubt that he would be selected as a top prospect.,5.0,They are weighing everyone's information equally so the process is fair.,1,35,2,6,1,they are calculations to come up with best possible solutions 
5.5,R_27Unk1ieBQoT7iC,1,4,3.0,"the algorithm dealt with break down of the part, I dont remember what the human checked",0.0,0.0,7.0,I think its good to have the algorithm and a human check ,4,4,4,1,1,1,"Theres no reason to be angry about it, but I dont see him being happy about it either",7.0,Its a balance between human and computer for the best outcome,1,38,1,3,1,they are programs that make decisions based on input data to find the best outcome
4.0,R_2OZRuIf0QKLlaR3,2,1,1.0,0,0.0,0.0,6.0,The algorithm is just doing what it is programmed to do.,4,4,4,4,4,4,Chris probably doesn't care and is indifferent.,5.0,"Unless there was some unknown bug or people lied, I don't see a reason why I wouldn't trust the algorithm itself.",2,27,2,3,4,A set of rules followed in calculations
3.6666666666666665,R_2akRig0nFmxwavh,3,1,1.0,0,0.0,0.0,5.0,"I think there should be set standards that you must have for the job, but I believe a person must also be interviewed in person so their personalities can show. Personality is very important in my opinion.",3,3,3,3,3,5,I think Chris would want to be able to show his personality in person. To be able to tell them the important things about his self.,4.0,"If you have it set for major atributes you are looking for, then it could weed out people you don't want. Ex. person with a degree...",1,35,1,4,1,Artificial intelligence that is pre-programmed to look for certain attributes 
4.5,R_Rhrmmdo9u59cmGZ,4,3,3.0,The algorithm makes all the decisions and the manager monitors it and accepts it's decisions. ,0.0,0.0,6.0,"An algorithm is unbiased whereas the manager may not like chris, the algorithm will judge him fairly and without bias. ",5,5,4,5,3,3,I think he would like the fact that he is fairly judged but also a little anooyed at how impersonal it is. ,5.0,I'm sure it would work with standard calls but I'm not sure how it would work with difficult ones. ,3,39,1,5,1,they are a standard set of questions to decide how good or bad something is based on a score it receives. 
3.6666666666666665,R_1etxe8b9LpYtFrF,4,4,3.0,"They both were to analyze the employee's calls with customers and the tone of the phone calls to rate the employee's performance, and they also had to evaluate the employee's performance based on customer comments as well.",0.0,0.0,3.0,"I don't think an algorithm is a fair way to judge someone's performance. An algorithm is not capable of being aware nor is it capable of judgement, it only makes sense that Chris's evaluation is based solely on the analysis from his manager.",4,4,4,4,5,5,"If I were in Chris's position, I would definitely be somewhat angry and annoyed at the fact that my performance review would be based on computer calculations rather than a human that can actually perceive my work consciously.",2.0,"I don't disagree that algorithms usually work as intended, but when it comes to an algorithm analyzing calls and their tones, it's just not fair, and mistakes could easily occur.",2,23,2,3,1,"A set of calculations, lines of coding, that perform an action on a computer."
3.0,R_2SGKXIxoZro9fVS,4,1,1.0,0,0.0,0.0,3.0,"I don't really know enough about the algorithm, but I doubt it can account for all contingencies. ""Tone"" may be registered as rude, but in context is perfectly acceptable.  ",2,2,4,5,4,5,I personally wouldn't like it. One cannot argue/debate/discuss with an algorithm. ,3.0,"Again, I really don't see how ""tone"" can accurately evaluated in all circumstances. ",1,40,2,5,1,A computer's process/system for performing a prescribed action 
6.0,R_3luDv6FnG5VSclR,2,4,3.0,The manager helped to determine which employees were available and the algorithm determined the time of the shifts.,0.0,0.0,5.0,It is up to the manager and the algorithm so it's not all on one factor.,5,5,5,1,1,1,I think Chris would be happy to have been chosen for that shift because it makes the most sense.,6.0,It analyzes everything so that is a good way to determine the schedule. ,1,32,2,2,1,Equations that determine how things react and are available.
2.1666666666666665,R_29fT4Ve0SyDEnyK,4,4,3.0,Both the manager and the algorithm judged the quality of employees work with the algorithm making the final call.,0.0,0.0,3.0,A computer algorithm won't pick up on nuance in a conversation that a human would.,1,1,2,5,5,5,I'd feel as if I were just a cog in the machine if a computer program was grading my efforts rather than a person.,2.0,"Like I said, an algorithm isn't going to pick up on nuanced conversation and will be unable to make complex decisions based on it.",2,37,2,3,1,"A complex set of code that takes input and, based on a set of rules, makes a decision."
4.0,R_3fQ7HK8ktq2yMIh,1,3,3.0,"The algorithm directed to the most needed tasks, the manager made the communication/assignment to worker, adjusted the algorithm settings. ",0.0,0.0,7.0,"The algorithm points to the most need, and then the workers attend to that need. Seems unbiased. ",2,2,2,2,2,2,"I don't think Chris would have an emotional reaction to the assignments. I think he would feel neutral, unmoved. ",5.0,"I'd want to see it in action, know if there were any instances where it had failed to work well, but it seems straightforward. ",1,38,1,7,1,"a set of rules followed to come up with a solution, repeated"
5.833333333333333,R_2EoV5zBXmZRMVn4,3,5,5.0,0,0.0,0.0,5.0,This is fair because it is better to select the best when you know that certain people will not make it.,6,4,6,2,1,2,Chris seems like a person who knows what he is doing.,5.0,He seems to have experience with a scenario like this. ,3,25,2,5,1,0
3.1666666666666665,R_1OxAcr4SBRh6SH1,4,4,3.0,"The manager judges the actions of the worker, and the algorithm judges the response of the customers.",0.0,0.0,2.0,I don't think that performance in customer service should be done by machine. Real people should be evaluated by real people as machines would not be able to pick up sarcasm or intonation that leads to interpreted meaning. ,3,3,4,5,5,5,I think that he would feel resentful that a machine was determining his job performance. ,2.0,I do not have faith that a machine could do the same job as well as the manager.,1,39,1,5,1,Algorithms are formulas or patterns used by machines.
3.8333333333333335,R_BIYnWLT7b8Y9Msh,3,4,3.0,"The algorithm analyzes the resumes and the manager analyzes personal statements. Ultimately, the algorithm gets the final say in who does or does not get the final interview.",0.0,0.0,3.0,I think people would agree that it would be better if an actual human had the last say. ,3,5,5,5,4,5,I think his feelings depend on what happens with the algorithm- whether of not he get chosen. ,5.0,"The algorithm isn't a horrible idea, but I would still rather trust a human. ",2,18,1,3,2,I think algorithms are instructions or programs for computers to follow. 
5.166666666666667,R_3MuhuPA4xNngXRi,1,4,3.0,"The manager checked based on importance, and the algorithm checked on frequency of failure.",0.0,0.0,7.0,"If it of high importance or it breaks often, then is should be checked.",4,3,3,1,1,1,I really don't think he'd care.,6.0,It's an algorithm. It does as it is programmed.,1,34,2,3,1,"They're if-this-then-that type of thing, I suppose..."
3.6666666666666665,R_3qsu1DbC1TXnFkw,2,5,5.0,0,0.0,0.0,3.0,Mornings are more busier than any other time in the day ,4,4,4,5,4,5,He is getting hours but not at the best time.,4.0,The manager most likely knows what he or she is doing ,1,21,2,3,4,0
5.333333333333333,R_22CSPxlGIPjl0UY,2,3,3.0,The algorithm determined when employees were needed and the manager oversaw the process ,0.0,0.0,7.0,Because it's determined based on need,4,4,4,1,1,2,He would feel neutral probably ,6.0,I trust computer programs generally,1,32,1,6,1,A calculating program
6.166666666666667,R_2CPT5ai0PVeehaQ,3,4,3.0,Algorithm checked for verifiable qualifications. The manager looked for fit and spark.,0.0,0.0,7.0,The algorithm checks for known qualifications. The manager looks for the spark and compatibility with the organization. It's got to be done and I know of no other way to fairly do it.,6,6,4,1,1,1,He's an engineer. Why would he be frustrated over an algorithm that selected him?,5.0,"Algorithms don't look at superficial appearances or have prejudices, unless the programmer built them in.",3,66,2,5,1,Are listed qualifications met?
5.0,R_3mm0Ng6KrIrQ62F,3,2,3.0,The algorithm analyzed the resumes and the manager made the final selection from among them after reviewing the analysis.,0.0,0.0,4.0,"There is nothing fair about an interview in the first place. The algorithm doesn't change that, it just gives the manager more information.",4,4,4,4,1,1,"I don't think he would feel anything in particular, but I seriously doubt he would feel angry or frustrated.",4.0,People will be people. The algorithm will improve the decision making (if the algorithm itself is well made) but there is no particular reason to believe the manager is competent.,3,29,2,3,7,"An algorithm is just a way of doing something. For a computer, it is a basically just a set of instructions."
4.666666666666667,R_3shJvNgQ5clMSzH,4,2,3.0,The manager uses the algorithm to make an evaluation of the employee.  The algorithm analyzed the tone and content of the employee's interactions.,0.0,0.0,6.0,The algorithm would be a fair and objective way to gauge performance without any individual's personal bias.,5,4,4,3,3,3,I don't believe Chris would feel any of the emotions listed above strongly.,5.0,I would trust that the manager uses the data to look as objectively as possible at Chris's interactions.,2,44,2,3,1,A process or set of rules a computer follows to make a calculation or solve problems.
5.0,R_UcDq9q3aIYqdd1D,2,3,3.0,"The algorithm analyzes the relevant scheduling information, and the manager decides and monitor what criteria and thus information the algorithm will use to make a logical decision based on the organization's staffing needs.",0.0,0.0,7.0,"I think it's very fair because the decision has to made somehow, and having an algorithm involved helps make decisions based on certain factors that are important for the organization's staffing.",4,4,1,1,1,1,"I think Chris would not experience any negative emotions and would be neutral as far as positive emotions, because it is the organization's right to schedule their employees as they see fit, and the algorithm adds a logical reasoning for particular scheduling.",7.0,I have extreme trust because the algorithm analyzes info logically based on criteria needed by the organization which the manager monitors.,1,55,1,5,1,I think algorithms are formulas that use various information to make unbiased decisions.
4.0,R_2EsjAxrXDwtMs2K,4,5,5.0,0,0.0,0.0,6.0,"Since the manager is above him, he is in a position of power and therefore it is his job to evaluate his employees and make sure they are doing a good job",4,4,4,5,2,5,"Chris may feel frustrated that there is nothing he can do about being evaluated, but taht is normally how jobs work and maybe he will be disappointed or proud depending on how the evaluation turns out.",5.0,Sometimes people get to higher positions unfairly and there is a slight chance that the manager will not be fair to Chris,2,22,1,2,1,0
